pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Africa	I	4150001	4160000	0.00046196728922078	9432	2432	5264442	26910
South America	I	4150001	4160000	3.6432760219367e-05	9432	46684	1281374228	1198564
Central America	I	4150001	4160000	3.1441602344921e-05	9432	4448	141468617	492415
Australia	I	4150001	4160000	0	9432	0	622470	42
Micronesia	I	4150001	4160000	0.00022822362118893	9432	19648	86091001	3069695
Taiwan	I	4160001	4170000	0.00029897686521205	9662	16564	55402280	424756
Hawaii	I	4160001	4170000	0.00043529500806761	9662	29884	68652292	334388
Caribbean	I	4160001	4170000	0.00022627200104612	9662	17712	78277471	255265
Indonesia	I	4160001	4170000	0.00051808869678489	9662	140	270224	312
Africa	I	4160001	4170000	0.00021317893651468	9662	1152	5403911	16471
South America	I	4160001	4170000	2.3722434019418e-05	9662	31132	1312344255	1504167
Central America	I	4160001	4170000	3.7936109549331e-05	9662	5500	144980602	442160
Australia	I	4160001	4170000	5.0200803212851e-05	9662	32	637440	252
Micronesia	I	4160001	4170000	0.00017043746351255	9662	15060	88360855	2974031
Taiwan	I	4170001	4180000	0.00044335825391954	9557	24368	54962324	258022
Hawaii	I	4170001	4180000	0.0007927965777464	9557	52716	66493728	1743252
Caribbean	I	4170001	4180000	0.00048166735450933	9557	37088	76999198	680098
Indonesia	I	4170001	4180000	0.00085452146797793	9557	228	266816	780
Africa	I	4170001	4180000	0.00034563422185425	9557	1836	5311974	49503
South America	I	4170001	4180000	3.3528112061384e-05	9557	43500	1297418713	2151704
Central America	I	4170001	4180000	2.1513077010236e-05	9557	3080	143168734	673673
Australia	I	4170001	4180000	0	9548	0	617898	12864
Micronesia	I	4170001	4180000	0.00017891597641359	9557	15696	87728331	2613990
Taiwan	I	4180001	4190000	0.00037072831255581	9676	20584	55523140	384788
Hawaii	I	4180001	4190000	0.00084221807478155	9676	57192	67906403	1180237
Caribbean	I	4180001	4190000	0.00016632021089587	9676	13032	78354879	291649
Indonesia	I	4180001	4190000	0.0010319608752225	9676	276	267452	3476
Africa	I	4180001	4190000	0.00046375437608939	9676	2348	5063025	365211
South America	I	4180001	4190000	8.0372198799785e-05	9676	105532	1313041096	2711060
Central America	I	4180001	4190000	7.691087445197e-05	9676	11160	145103018	530458
Australia	I	4180001	4190000	0	9676	0	636606	2010
Micronesia	I	4180001	4190000	0.0002100707327519	9676	18488	88008452	3458776
Taiwan	I	4190001	4200000	0.00042723797252946	9753	24008	56193507	159327
Hawaii	I	4190001	4200000	0.00050727903424669	9753	35156	69303081	333339
Caribbean	I	4190001	4200000	0.00022438063420462	9753	17728	79008601	263783
Indonesia	I	4190001	4200000	0.00045483055727747	9753	124	272629	455
Africa	I	4190001	4200000	0.00020240398735855	9753	1104	5454438	16995
South America	I	4190001	4200000	3.4409352606583e-05	9753	45516	1322779900	3442793
Central America	I	4190001	4200000	2.0886943497611e-05	9753	3048	145928484	863919
Australia	I	4190001	4200000	0	9753	0	643110	588
Micronesia	I	4190001	4200000	0.00027019765873039	9753	24292	89904554	2290555
Taiwan	I	4200001	4210000	0.00027351936949952	9684	15268	55820544	133608
Hawaii	I	4200001	4210000	0.00058095865032616	9684	40000	68851716	292044
Caribbean	I	4200001	4210000	0.00014099384095806	9684	11084	78613363	98189
Indonesia	I	4200001	4210000	0.00056122731552421	9684	152	270835	317
Africa	I	4200001	4210000	0.00035898884807791	9684	1944	5415210	17514
South America	I	4200001	4210000	5.887776340282e-05	9684	77444	1315335290	1504714
Central America	I	4200001	4210000	5.1571763058229e-05	9684	7492	145273296	480588
Australia	I	4200001	4210000	0	9684	0	639081	63
Micronesia	I	4200001	4210000	0.00014832665091813	9684	13104	88345553	3197299
Taiwan	I	4210001	4220000	0.00018409862008361	9788	10376	56361096	193968
Hawaii	I	4210001	4220000	0.00034205833921599	9788	23816	69625550	260770
Caribbean	I	4210001	4220000	9.9594670858514e-05	9788	7904	79361676	195188
Indonesia	I	4210001	4220000	0.00023355533254265	9788	64	274025	39
Africa	I	4210001	4220000	0.0002921184080058	9788	1600	5477231	13837
South America	I	4210001	4220000	2.7233238263574e-05	9788	36208	1329551765	1430263
Central America	I	4210001	4220000	1.8697557575667e-05	9788	2744	146757136	562052
Australia	I	4210001	4220000	0	9749	0	639358	6650
Micronesia	I	4210001	4220000	0.00013861127448004	9788	12292	88679655	3846309
Taiwan	I	4220001	4230000	0.0002185269993316	9701	12192	55791733	260645
Hawaii	I	4220001	4230000	0.00040540533873851	9701	27940	68918678	346462
Caribbean	I	4220001	4230000	0.00020097612216318	9701	15812	78676013	173715
Indonesia	I	4220001	4230000	0.00032403452440569	9701	88	271576	52
Africa	I	4220001	4230000	0.00040432979661584	9701	2192	5421317	20944
South America	I	4220001	4230000	3.1334570012661e-05	9701	41288	1317650122	1501559
Central America	I	4220001	4230000	2.3045023953988e-05	9701	3348	145280821	728930
Australia	I	4220001	4230000	0	9701	0	639468	798
Micronesia	I	4220001	4230000	0.00012370557444878	9701	11024	89114820	2588733
Taiwan	I	4230001	4240000	0.0001872972605317	9490	10208	54501598	331622
Hawaii	I	4230001	4240000	0.00046044638477736	9490	31016	67360720	397880
Caribbean	I	4230001	4240000	0.00015395111541865	9490	11828	76829583	305137
Indonesia	I	4230001	4240000	0.00054202990198293	9490	144	265668	52
Africa	I	4230001	4240000	0.00038352516855495	9490	2024	5277359	46531
South America	I	4230001	4240000	4.0142986026581e-05	9490	51740	1288892659	1567031
Central America	I	4230001	4240000	3.8144366045489e-05	9490	5424	142196622	637368
Australia	I	4230001	4240000	0	9490	0	625658	682
Micronesia	I	4230001	4240000	9.8327832406294e-05	9490	8436	85794630	3914340
Taiwan	I	4240001	4250000	0.00046917929229194	9341	24984	53250432	721866
Hawaii	I	4240001	4250000	0.00060517049298144	9341	39848	65845907	848833
Caribbean	I	4240001	4250000	0.00016090889583583	9341	12124	75346984	576664
Indonesia	I	4240001	4250000	0.00069466152617137	9341	180	259119	2429
Africa	I	4240001	4250000	0.00034134084644403	9341	1764	5167855	72446
South America	I	4240001	4250000	3.9369939069564e-05	9341	49728	1263095681	7102840
Central America	I	4240001	4250000	4.370253289149e-05	9341	6084	139213899	1377492
Australia	I	4240001	4250000	0	9341	0	611614	4892
Micronesia	I	4240001	4250000	0.00036453269578281	9341	30816	84535627	3764846
Taiwan	I	4250001	4260000	0.00035509842882234	9439	18972	53427440	1111102
Hawaii	I	4250001	4260000	0.00073682921944355	9439	48544	65882295	1512165
Caribbean	I	4250001	4260000	0.00041128893457352	9439	31020	75421431	1298761
Indonesia	I	4250001	4260000	0.00066619155331082	9376	172	258184	6108
Africa	I	4250001	4260000	0.00024254713109808	9387	1256	5178375	116904
South America	I	4250001	4260000	3.8656205773771e-05	9439	49296	1275241556	8283103
Central America	I	4250001	4260000	6.0509835667277e-05	9439	8468	139944191	2122198
Australia	I	4250001	4260000	0	9409	0	615934	7040
Micronesia	I	4250001	4260000	5.9362155043014e-05	9439	5092	85778557	3448310
Taiwan	I	4260001	4270000	0.00056504291561539	9234	29840	52810148	543904
Hawaii	I	4260001	4270000	0.00072201529339414	9234	46668	64635750	1295010
Caribbean	I	4260001	4270000	0.00036822959088098	9234	27384	74366647	687305
Indonesia	I	4260001	4270000	0.00049862488605642	9233	128	256706	1846
Africa	I	4260001	4270000	0.00035568118797517	9234	1824	5128188	52086
South America	I	4260001	4270000	4.241600253043e-05	9234	52964	1248679669	6968885
Central America	I	4260001	4270000	1.4908778404471e-05	9234	2048	137368733	1612201
Australia	I	4260001	4270000	0	9234	0	607133	2311
Micronesia	I	4260001	4270000	0.00026558501692211	9234	21856	82293799	4995203
Taiwan	I	4270001	4280000	0.00031519481581511	9563	17360	55077048	177966
Hawaii	I	4270001	4280000	0.0004756877123719	9563	32296	67893282	386538
Caribbean	I	4270001	4280000	0.00024062581503541	9563	18644	77481296	246768
Indonesia	I	4270001	4280000	0.00038893044128646	9563	104	267400	364
Africa	I	4270001	4280000	0.00031571595888061	9563	1688	5346578	18265
South America	I	4270001	4280000	6.7491834938197e-05	9563	87656	1298764511	1621792
Central America	I	4270001	4280000	4.2756853933105e-05	9563	6128	143322051	610662
Australia	I	4270001	4280000	0	9563	0	630906	252
Micronesia	I	4270001	4280000	0.00024199472518336	9563	21000	86778751	3620288
Taiwan	I	4280001	4290000	0.00018302001388987	9753	10284	56190576	162258
Hawaii	I	4280001	4290000	0.00060253235874478	9753	41828	69420338	216082
Caribbean	I	4280001	4290000	0.00019002306133825	9753	15036	79127238	145146
Indonesia	I	4280001	4290000	0.00079179466125118	9753	216	272798	286
Africa	I	4280001	4290000	0.00050888411575794	9753	2776	5455073	16360
South America	I	4280001	4290000	5.6736155468484e-05	9753	75132	1324234950	1987743
Central America	I	4280001	4290000	5.4724552085555e-05	9753	8008	146332856	459547
Australia	I	4280001	4290000	0	9753	0	643593	105
Micronesia	I	4280001	4290000	0.00010824827747538	9753	9736	89941385	2253724
Taiwan	I	4290001	4300000	9.9499835394675e-05	9754	5592	56201098	157514
Hawaii	I	4290001	4300000	0.00039715449970028	9754	27380	68940425	703135
Caribbean	I	4290001	4300000	5.622419290551e-05	9754	4440	78969564	310948
Indonesia	I	4290001	4300000	0.00039621540911075	9754	108	272579	533
Africa	I	4290001	4300000	0.0003219279386259	9754	1760	5467062	4932
South America	I	4290001	4300000	1.794693266378e-05	9754	23776	1324794629	1564045
Central America	I	4290001	4300000	9.4052271723602e-06	9754	1376	146301623	505831
Australia	I	4290001	4300000	0	9754	0	643722	42
Micronesia	I	4290001	4300000	4.0875592847363e-05	9754	3648	89246412	2958150
Taiwan	I	4300001	4310000	0.00031996225813022	9728	17780	55569054	639330
Hawaii	I	4300001	4310000	0.00048153975592167	9728	33284	69119942	337978
Caribbean	I	4300001	4310000	0.00029894829548154	9728	23564	78822995	246189
Indonesia	I	4300001	4310000	0.00061878453038674	9728	168	271500	884
Africa	I	4300001	4310000	0.00028237021558966	9728	1520	5383004	74404
South America	I	4300001	4310000	5.5633166134556e-05	9728	73464	1320507264	2315904
Central America	I	4300001	4310000	3.8610851225987e-05	9728	5632	145865730	550398
Australia	I	4300001	4310000	0	9728	0	641069	979
Micronesia	I	4300001	4310000	0.00011827897146789	9728	10620	89787727	2171057
Taiwan	I	4310001	4320000	0.00019663101503405	9229	10424	53013000	312162
Hawaii	I	4310001	4320000	0.00039130721784633	9229	25508	65186633	708427
Caribbean	I	4310001	4320000	0.00024974843723116	9229	18652	74683150	330162
Indonesia	I	4310001	4320000	0.00074684341960931	9229	192	257082	1330
Africa	I	4310001	4320000	0.00029148378299968	9229	1496	5132361	45108
South America	I	4310001	4320000	5.35366973497e-05	9229	66884	1249311282	5657367
Central America	I	4310001	4320000	4.8377423887232e-05	9229	6668	137832887	1072792
Australia	I	4310001	4320000	5.2650023774776e-05	9229	32	607787	1327
Micronesia	I	4310001	4320000	0.00016497772555345	9229	13784	83550673	3691064
Taiwan	I	4320001	4330000	0.00028381710047778	9497	15404	54274390	599276
Hawaii	I	4320001	4330000	0.00034350930924551	9497	23024	67025840	782740
Caribbean	I	4320001	4330000	0.00017994126136169	9497	13824	76825070	366546
Indonesia	I	4320001	4330000	0.00048276382288602	9497	128	265140	776
Africa	I	4320001	4330000	0.00027293160959332	9497	1440	5276047	51770
South America	I	4320001	4330000	3.2917977558967e-05	9497	42460	1289872682	1538875
Central America	I	4320001	4330000	6.8631323143209e-05	9497	9760	142209119	730228
Australia	I	4320001	4330000	0	9497	0	620362	6440
Micronesia	I	4320001	4330000	0.00019490491106469	9497	16668	85518625	4256516
Taiwan	I	4330001	4340000	0.00099292966806578	8990	51012	51375240	568980
Hawaii	I	4330001	4340000	0.0079567698253737	8990	504032	63346309	842291
Caribbean	I	4330001	4340000	0.00095135807745938	8988	68920	72443806	626914
Indonesia	I	4330001	4340000	0.0014726302857623	8981	368	249893	1827
Africa	I	4330001	4340000	0.00052558696544326	8990	2628	5000124	43266
South America	I	4330001	4340000	4.351368104459e-05	8990	52860	1214790354	7678836
Central America	I	4330001	4340000	2.220863421468e-05	8990	2980	134182047	1126443
Australia	I	4330001	4340000	0	8989	0	589828	3512
Micronesia	I	4330001	4340000	0.00033633321684229	8990	27772	82572873	2409597
Taiwan	I	4340001	4350000	0.00026974926538741	9237	14344	53175307	196079
Hawaii	I	4340001	4350000	0.0099333971769986	9237	647812	65215554	736626
Caribbean	I	4340001	4350000	0.00031610928390812	9237	23628	74746302	332034
Indonesia	I	4340001	4350000	0.00066795338306738	9237	172	257503	1133
Africa	I	4340001	4350000	0.00036036281983907	9237	1848	5128165	53792
South America	I	4340001	4350000	4.350520789843e-05	9237	54528	1253367186	2689311
Central America	I	4340001	4350000	5.1193447979502e-05	9237	7076	138220813	805274
Australia	I	4340001	4350000	0	9237	0	609180	462
Micronesia	I	4340001	4350000	0.00023741777744622	9237	20072	84542953	2774408
Taiwan	I	4350001	4360000	0.00025749620126542	9144	13540	52583300	250732
Hawaii	I	4350001	4360000	0.0088781690163618	9144	568320	64013199	1274961
Caribbean	I	4350001	4360000	0.00028810047467617	9144	21348	74099149	223283
Indonesia	I	4350001	4360000	0.00042246083436015	9144	108	255645	387
Africa	I	4350001	4360000	0.00033044719070479	9144	1672	5059810	69974
South America	I	4350001	4360000	2.415932472364e-05	9144	29988	1241259859	2150405
Central America	I	4350001	4360000	2.6729796896487e-05	9144	3660	136925844	700500
Australia	I	4350001	4360000	0	9144	0	602645	859
Micronesia	I	4350001	4360000	0.00029522764034214	9144	24340	82444855	3993377
Taiwan	I	4360001	4370000	0.00047492247692081	9195	25064	52774929	353781
Hawaii	I	4360001	4370000	0.017766595063139	9195	1125460	63346972	2305328
Caribbean	I	4360001	4370000	0.00038551422776373	9195	28736	74539402	197558
Indonesia	I	4360001	4370000	0.00063931639924529	9195	164	256524	936
Africa	I	4360001	4370000	0.00072126643144847	9195	3696	5124320	34075
South America	I	4360001	4370000	4.7912200821517e-05	9195	59824	1248617241	1728054
Central America	I	4360001	4370000	5.9465832388688e-05	9195	8144	136952594	1441351
Australia	I	4360001	4370000	0	9195	0	605330	1540
Micronesia	I	4360001	4370000	0.000284564942757	9195	23592	82905504	4014831
Taiwan	I	4370001	4380000	0.00050557321347766	9244	26620	52653106	758726
Hawaii	I	4370001	4380000	0.010923316757312	9244	675976	61883768	4118392
Caribbean	I	4370001	4380000	0.00046127006244744	9244	34180	74099758	1035474
Indonesia	I	4370001	4380000	0.00090992524493462	9244	232	254966	3866
Africa	I	4370001	4380000	0.00048701333768503	9244	2480	5092263	93621
South America	I	4370001	4380000	4.7335276662625e-05	9244	59352	1253864014	3144350
Central America	I	4370001	4380000	2.425219213652e-05	9244	3360	138544177	587267
Australia	I	4370001	4380000	0	9156	0	594183	15921
Micronesia	I	4370001	4380000	0.0001879921467348	9244	15676	83386462	3997070
Taiwan	I	4380001	4390000	0.00050709664964484	9480	27292	53820115	955325
Hawaii	I	4380001	4390000	0.00041114758672016	9480	27664	67284841	402359
Caribbean	I	4380001	4390000	0.00034406828464153	9480	26432	76821960	231480
Indonesia	I	4380001	4390000	0.00043831309913811	9480	116	264651	789
Africa	I	4380001	4390000	0.00042497670365272	9480	2252	5299114	19166
South America	I	4380001	4390000	6.6088687596516e-05	9480	85048	1286876818	2223062
Central America	I	4380001	4390000	4.0698303462351e-05	9480	5780	142020662	662818
Australia	I	4380001	4390000	0	9480	0	624789	891
Micronesia	I	4380001	4390000	7.9843772820574e-05	9480	6804	85216414	4398026
Taiwan	I	4390001	4400000	0.00044779418846463	9159	23540	52568793	351909
Hawaii	I	4390001	4400000	0.00029005950648509	9159	18732	64579852	815408
Caribbean	I	4390001	4400000	0.00026218030001527	9159	19420	74071164	373188
Indonesia	I	4390001	4400000	0.00047217882986216	9159	120	254141	2311
Africa	I	4390001	4400000	0.00031242171151253	9159	1600	5121283	16916
South America	I	4390001	4400000	5.3721032064168e-05	9159	66836	1244130975	1319004
Central America	I	4390001	4400000	7.7343304096633e-05	9159	10624	137361600	490509
Australia	I	4390001	4400000	5.3424689552468e-05	9144	32	598974	5520
Micronesia	I	4390001	4400000	0.00028720433005267	9159	23752	82700703	3879324
Taiwan	I	4400001	4410000	0.00011500985707854	9355	6144	53421508	631682
Hawaii	I	4400001	4410000	0.00024317342531053	9355	16064	66059850	734850
Caribbean	I	4400001	4410000	0.00023101618269955	9355	17376	75215510	821930
Indonesia	I	4400001	4410000	0.0005391686789212	9342	140	259659	2281
Africa	I	4400001	4410000	0.00011744539272155	9355	608	5176874	71281
South America	I	4400001	4410000	4.2415527846145e-05	9355	53600	1263688152	8414103
Central America	I	4400001	4410000	2.2103666353079e-05	9355	3080	139343399	1458706
Australia	I	4400001	4410000	0	9346	0	613598	3832
Micronesia	I	4400001	4410000	0.00018089465181832	9355	15376	84999749	3433066
Taiwan	I	4410001	4420000	0.00040380081509166	9510	21748	53858237	1090543
Hawaii	I	4410001	4420000	0.00082693713422685	9510	54740	66196084	1705316
Caribbean	I	4410001	4420000	0.00035267489407363	9510	26828	76070059	1227221
Indonesia	I	4410001	4420000	0.00052625050275718	9510	140	266033	247
Africa	I	4410001	4420000	0.00037731187060189	9510	1976	5237047	98063
South America	I	4410001	4420000	5.7192779591027e-05	9510	73176	1279462207	13717103
Central America	I	4410001	4420000	1.9044483852694e-05	9510	2668	140093059	3041951
Australia	I	4410001	4420000	0	9510	0	617689	9971
Micronesia	I	4410001	4420000	0.0002989360250386	9510	25700	85971572	3926458
Taiwan	I	4420001	4430000	0.00025794980872578	9135	13492	52304749	477281
Hawaii	I	4420001	4430000	0.00039040497298954	9135	24992	64015578	1208322
Caribbean	I	4420001	4430000	0.00015773624216998	9135	11592	73489769	759511
Indonesia	I	4420001	4430000	0.00048946827429802	9134	120	245164	10616
Africa	I	4420001	4430000	0.00026199256060215	9135	1320	5038311	86424
South America	I	4420001	4430000	2.9253616852695e-05	9135	36224	1238274234	3912201
Central America	I	4420001	4430000	1.4977768309444e-05	9135	2044	136468929	1021956
Australia	I	4420001	4430000	0	9135	0	599759	3151
Micronesia	I	4420001	4430000	0.00021273607493	9135	17416	81866698	4486457
Taiwan	I	4430001	4440000	0.00037881193807293	9067	19544	51592883	796243
Hawaii	I	4430001	4440000	0.00014979450780024	9067	9440	63019667	1718713
Caribbean	I	4430001	4440000	0.0002035849877979	9067	14720	72303956	1392620
Indonesia	I	4430001	4440000	0.00027738119518662	9066	68	245150	8726
Africa	I	4430001	4440000	0.00024476260027468	9067	1224	5000764	85823
South America	I	4430001	4440000	3.7814092169197e-05	9067	46272	1223670789	9268938
Central America	I	4430001	4440000	5.652145449793e-05	9067	7596	134391446	2075971
Australia	I	4430001	4440000	0	9067	0	592635	5787
Micronesia	I	4430001	4440000	0.00033714805292104	9067	27204	80688587	5021764
Taiwan	I	4440001	4450000	0.00022749168957192	6904	8016	35236452	5076654
Hawaii	I	4440001	4450000	0.00054421457359656	6891	23496	43174147	6641633
Caribbean	I	4440001	4450000	0.0001685140393107	6955	8316	49349004	7360052
Indonesia	I	4440001	4450000	0.00054286574104124	6543	92	169471	25885
Africa	I	4440001	4450000	0.00075157154784986	6870	2560	3406196	507901
South America	I	4440001	4450000	3.6676685568724e-05	6977	31176	850022283	98717154
Central America	I	4440001	4450000	2.1442038740295e-05	6976	1976	92155416	12855411
Australia	I	4440001	4450000	0	6647	0	404322	56160
Micronesia	I	4440001	4450000	0.00017261691528772	6780	9708	56240143	9713438
Taiwan	I	4450001	4460000	0.00064396860256281	5752	15256	23690596	12421904
Hawaii	I	4450001	4460000	0.0041186456827475	5635	108540	26353323	18271677
Caribbean	I	4450001	4460000	8.3673512487684e-05	6000	2920	34897543	15902457
Indonesia	I	4450001	4460000	0.0016443373133771	5115	176	107034	67966
Africa	I	4450001	4460000	0.0060358693668456	5598	11344	1879431	1626819
South America	I	4450001	4460000	0.00014386568948165	6129	86920	604174632	245706618
Central America	I	4450001	4460000	3.6197413791187e-05	5907	2328	64313987	29754763
Australia	I	4450001	4460000	0	5322	0	304505	107995
Micronesia	I	4450001	4460000	0.00022772672967361	5762	8332	36587712	22493538
Taiwan	I	4460001	4470000	0.00032963118361369	9196	17276	52410090	724398
Hawaii	I	4460001	4470000	0.0036679907162467	9196	235148	64108123	1551317
Caribbean	I	4460001	4470000	0.00029426871737986	9196	21664	73619786	1125302
Indonesia	I	4460001	4470000	0.0012284669291119	9196	308	250719	6769
Africa	I	4460001	4470000	0.0027094912862887	9196	13704	5057776	101180
South America	I	4460001	4470000	7.8297589738446e-05	9196	97508	1245351234	5130042
Central America	I	4460001	4470000	6.9647216424407e-05	9196	9548	137090906	1318090
Australia	I	4460001	4470000	0	9196	0	605728	1208
Micronesia	I	4460001	4470000	5.8941896814412e-05	9196	4868	82589809	4339979
Taiwan	I	4470001	4480000	0.00026121289230009	9541	14256	54576173	551725
Hawaii	I	4470001	4480000	0.00041838432086407	9541	28272	67574234	548506
Caribbean	I	4470001	4480000	0.00018582036179271	9541	14292	76912992	636256
Indonesia	I	4470001	4480000	0.00040584415584416	9541	108	266112	1036
Africa	I	4470001	4480000	0.00048973708841129	9541	2600	5308971	43530
South America	I	4470001	4480000	2.3242741694068e-05	9541	30092	1294683751	2710970
Central America	I	4470001	4480000	4.0002652246024e-05	9541	5700	142490552	1111039
Australia	I	4470001	4480000	0	9541	0	629139	567
Micronesia	I	4470001	4480000	5.5372374420869e-05	9541	4848	87552684	2638389
Taiwan	I	4480001	4490000	0.00012405253878334	9601	6856	55266906	207672
Hawaii	I	4480001	4490000	0.00031384121162967	9601	21316	67919697	631443
Caribbean	I	4480001	4490000	0.00011448186743502	9601	8896	77706629	330299
Indonesia	I	4480001	4490000	0.00014930442799607	9601	40	267909	919
Africa	I	4480001	4490000	0.00016997778546902	9601	912	5365407	20754
South America	I	4480001	4490000	2.3552104765854e-05	9601	30680	1302643662	2909919
Central America	I	4480001	4490000	3.2731612774519e-05	9601	4700	143592069	912582
Australia	I	4480001	4490000	0	9601	0	632952	714
Micronesia	I	4480001	4490000	1.1772101827449e-05	9601	1032	87664889	3093364
Taiwan	I	4490001	4500000	0.00043783299909054	9354	23528	53737384	310028
Hawaii	I	4490001	4500000	0.00048489909354289	9354	32040	66075603	711957
Caribbean	I	4490001	4500000	0.00018938775596526	9354	14328	75654310	375002
Indonesia	I	4490001	4500000	0.00050626697144961	9354	132	260732	1180
Africa	I	4490001	4500000	0.00036877151929054	9354	1916	5195629	51965
South America	I	4490001	4500000	3.5905599287839e-05	9354	45568	1269105680	2860594
Central America	I	4490001	4500000	2.6864305072763e-05	9354	3760	139962675	824379
Australia	I	4490001	4500000	0	9354	0	616523	841
Micronesia	I	4490001	4500000	0.00013410713449956	9354	11324	84439952	3983410
Taiwan	I	4500001	4510000	0.00041975380030074	9387	22692	54060261	177825
Hawaii	I	4500001	4510000	0.0004451931440015	9387	29572	66425102	598078
Caribbean	I	4500001	4510000	0.00011330500523409	9387	8584	75760113	537423
Indonesia	I	4500001	4510000	0.00074829152827091	9387	196	261930	906
Africa	I	4500001	4510000	0.0004641112098861	9387	2436	5248742	17365
South America	I	4500001	4510000	4.2209037636523e-05	9387	53792	1274419011	2034636
Central America	I	4500001	4510000	2.6910244896097e-05	9387	3764	139872380	1411357
Australia	I	4500001	4510000	0	9387	0	618618	924
Micronesia	I	4500001	4510000	9.0015827117369e-05	9387	7664	85140583	3594728
Taiwan	I	4510001	4520000	0.00014912536309241	9693	8328	55845631	160523
Hawaii	I	4510001	4520000	0.00014460636738727	9693	9972	68959619	248401
Caribbean	I	4510001	4520000	1.9021039482007e-05	9693	1496	78649750	134954
Indonesia	I	4510001	4520000	0.00030962034647991	9693	84	271300	104
Africa	I	4510001	4520000	0.00034799104291699	9693	1888	5425427	12346
South America	I	4510001	4520000	3.3802053367962e-05	9693	44508	1316724742	1339091
Central America	I	4510001	4520000	2.3063226507546e-05	9693	3352	145339595	549748
Australia	I	4510001	4520000	0	9693	0	639654	84
Micronesia	I	4510001	4520000	0.00013475060270423	9693	11940	88608138	3019791
Taiwan	I	4520001	4530000	0.00021326636735581	9583	11772	55198577	171997
Hawaii	I	4520001	4530000	0.0005924337087895	9583	40268	67970474	452146
Caribbean	I	4520001	4530000	0.00010409475726678	9583	8076	77583158	307466
Indonesia	I	4520001	4530000	0.00064247907273834	9583	172	267713	611
Africa	I	4520001	4530000	0.0002234587439294	9583	1192	5334318	41745
South America	I	4520001	4530000	2.3125499953087e-05	9583	30088	1301074574	2031349
Central America	I	4520001	4530000	1.4342706452137e-05	9583	2060	143627007	606726
Australia	I	4520001	4530000	0	9583	0	632394	84
Micronesia	I	4520001	4530000	0.00010501781549794	9583	9248	88061249	2526850
Taiwan	I	4530001	4540000	8.9102928331847e-05	9400	4816	54049851	263349
Hawaii	I	4530001	4540000	0.011421055556021	9400	750244	65689550	1426450
Caribbean	I	4530001	4540000	6.9460095661053e-05	9400	5288	76130042	273158
Indonesia	I	4530001	4540000	0.00032038323937968	9400	84	262186	1014
Africa	I	4530001	4540000	0.00036399579044199	9400	1912	5252808	20592
South America	I	4530001	4540000	3.7883512245247e-05	9400	48340	1276016851	2204549
Central America	I	4530001	4540000	5.3669399006314e-05	9400	7544	140564272	915128
Australia	I	4530001	4540000	0	9400	0	619773	627
Micronesia	I	4530001	4540000	0.00012864675439389	9400	10988	85412182	3446018
Taiwan	I	4540001	4550000	8.0330175242593e-05	9246	4232	52682569	740819
Hawaii	I	4540001	4550000	0.0098663659646191	9246	640184	64885491	1130949
Caribbean	I	4540001	4550000	0.00015360242425394	9246	11484	74764445	387043
Indonesia	I	4540001	4550000	0.00057432904397498	9246	148	257692	1196
Africa	I	4540001	4550000	0.00040522735479841	9246	2076	5123050	63956
South America	I	4540001	4550000	3.6326564264716e-05	9246	45600	1255279736	2000590
Central America	I	4540001	4550000	3.564128709533e-05	9246	4932	138378841	782705
Australia	I	4540001	4550000	0	9246	0	609963	273
Micronesia	I	4540001	4550000	0.00011033939357161	9246	9164	83052840	4349598
Taiwan	I	4550001	4560000	0.00014088053381531	9332	7488	53151417	768879
Hawaii	I	4550001	4560000	0.011270031139996	9332	734796	65199110	1431370
Caribbean	I	4550001	4560000	0.00014433348107425	9332	10872	75325558	524938
Indonesia	I	4550001	4560000	0.00027842765714728	9332	72	258595	2701
Africa	I	4550001	4560000	0.00022497824948043	9332	1144	5084936	150316
South America	I	4550001	4560000	2.125994057308e-05	9332	26920	1266231197	2743495
Central America	I	4550001	4560000	3.3938204258013e-05	9332	4740	139665610	790322
Australia	I	4550001	4560000	0	9321	0	611342	4570
Micronesia	I	4550001	4560000	9.1066659000147e-05	9324	7664	84158133	4057263
Taiwan	I	4560001	4570000	0.00021765444119165	7842	9356	42985569	2747301
Hawaii	I	4560001	4570000	0.012152677413997	7762	596392	49074947	7438153
Caribbean	I	4560001	4570000	0.00012724955920863	7807	7644	60070935	4262185
Indonesia	I	4560001	4570000	0.00045013308282449	7719	92	204384	17236
Africa	I	4560001	4570000	0.00039040567979892	7744	1552	3975352	464963
South America	I	4560001	4570000	3.4873467791024e-05	7882	35852	1028059504	48230111
Central America	I	4560001	4570000	2.5048727769787e-05	7836	2820	112580568	6548097
Australia	I	4560001	4570000	0	7645	0	491612	30778
Micronesia	I	4560001	4570000	0.00027911619151736	7900	19028	68172326	6648169
Taiwan	I	4570001	4580000	3.3280059023261e-05	8604	1608	48317222	2269168
Hawaii	I	4570001	4580000	0.010174048160346	8528	587332	57728447	4782253
Caribbean	I	4570001	4580000	9.7406621993621e-05	8622	6644	68208915	2951725
Indonesia	I	4570001	4580000	0.00042442479829211	8584	100	235613	9527
Africa	I	4570001	4580000	0.00026397633640699	8627	1232	4667085	244470
South America	I	4570001	4580000	3.3723450640791e-05	8671	38688	1147213564	43300091
