pop	chromosome	window_pos_1	window_pos_2	tajima_d	no_sites	raw_pi	raw_watterson_theta	tajima_d_stdev
GLOBAL	I	10080001	10090000	0.14711090790589	7746	61.455910500101	56.842545432359	31.359775650985
GLOBAL	I	10090001	10100000	-0.82203301370826	8484	37.086392069744	65.566391670834	34.645809993219
GLOBAL	I	10100001	10110000	-0.71534154419938	8322	26.879796233324	45.180078349018	25.58257976779
GLOBAL	I	10110001	10120000	-0.73382513942243	9282	50.77397905229	75.882640255347	34.216136589187
GLOBAL	I	10120001	10130000	2.7873591277944	9166	152.22143698034	60.511165291714	32.902208679938
GLOBAL	I	10130001	10140000	1.7169783591762	8255	110.82488164005	51.918394188337	34.308229417622
GLOBAL	I	10140001	10150000	0.53749509836352	8361	81.341683997328	59.479047958429	40.675042629157
GLOBAL	I	10150001	10160000	0.38884570429743	8774	49.162833476789	40.71857236131	21.716225798962
GLOBAL	I	10160001	10170000	0.10737785031682	7956	59.328404951713	55.913471484671	31.802959893186
GLOBAL	I	10170001	10180000	-0.75385419189262	8366	39.76997145175	64.131411581683	32.315851516022
GLOBAL	I	10180001	10190000	-0.026520559193604	7961	55.045298818718	55.935122907927	33.552237066847
GLOBAL	I	10190001	10200000	0.37404492311743	7535	77.678838670975	62.87810752568	39.569394558119
GLOBAL	I	10200001	10210000	-1.3884502574884	9393	4.2701731136109	18.463169008804	10.222185360005
GLOBAL	I	10210001	10220000	-0.55573589372988	9200	32.719109369329	45.273604775374	22.590758573797
GLOBAL	I	10220001	10230000	-0.58568607176774	8636	44.668187564982	63.89296380796	32.824369862431
GLOBAL	I	10230001	10240000	-0.71026136801878	8488	30.024269212608	48.055716817654	25.387059492401
GLOBAL	I	10240001	10250000	-0.55509239491726	8851	56.443256749082	75.384330116775	34.122379519388
GLOBAL	I	10250001	10260000	-1.3360948133905	8888	21.665015356556	59.064852068785	27.991903222289
GLOBAL	I	10260001	10270000	-1.4311873006912	9076	18.441444798245	53.432282442871	24.44881786453
GLOBAL	I	10270001	10280000	-1.4626378951985	8606	15.799195005971	48.35069669727	22.255338657749
GLOBAL	I	10280001	10290000	-1.3573933752354	9142	12.538678620218	34.436809654196	16.132487039861
GLOBAL	I	10290001	10300000	-1.2055780221228	8859	4.6944342076558	16.650905682232	9.917625616236
GLOBAL	I	10300001	10310000	-1.2246704493769	9515	6.7393478729124	18.715002250132	9.7786750576967
GLOBAL	I	10310001	10320000	-1.1127384408456	8684	6.0001806081171	17.180076818417	10.047191505134
GLOBAL	I	10320001	10330000	-1.1306194424912	9362	8.3484118393161	20.531565001312	10.775644486664
GLOBAL	I	10330001	10340000	-1.261996276815	9654	6.5217579183065	18.58148128278	9.5560688934122
GLOBAL	I	10340001	10350000	-0.89624752349183	8633	7.6242206202867	20.146997678202	13.972453735912
GLOBAL	I	10350001	10360000	-0.82222934491443	9205	5.111157624093	10.5302285015	6.590704784407
GLOBAL	I	10360001	10370000	-1.0286470660001	9431	6.0780226131795	13.901246557009	7.6053528974231
GLOBAL	I	10370001	10380000	-1.2019653327103	9371	8.2231370202899	21.183531048816	10.782668747444
GLOBAL	I	10380001	10390000	-1.3897569012813	9598	4.4140316949361	14.678376209299	7.3857122097391
GLOBAL	I	10390001	10400000	-0.96446453073878	8957	8.788782051793	19.374962757743	10.97622604933
GLOBAL	I	10400001	10410000	-1.3643350717625	9197	4.4404731410501	18.198308591229	10.083912474965
GLOBAL	I	10410001	10420000	-1.0937011776706	9247	8.7504985783962	21.18862928474	11.372512858434
GLOBAL	I	10420001	10430000	-1.5069148492647	9254	2.8382641225678	13.641155886556	7.1688800261406
GLOBAL	I	10430001	10440000	-0.89954404389096	9262	5.8257910866933	11.564995896697	6.38012651963
GLOBAL	I	10440001	10450000	-1.2322816356181	9141	2.8031404546801	10.671245372554	6.3849891862805
GLOBAL	I	10450001	10460000	-1.1072182232689	9811	5.0646379994563	13.256896668375	7.3989557765153
GLOBAL	I	10460001	10470000	-1.1633962033742	8278	3.7082800298177	13.655301370155	8.5499860765299
GLOBAL	I	10470001	10480000	-1.2537307183458	8620	5.0904165474068	17.685385520399	10.045992164578
GLOBAL	I	10480001	10490000	-1.3780840969833	9406	3.995628239997	14.680825450126	7.7536612123453
GLOBAL	I	10490001	10500000	-1.316215177194	9571	4.0109076466063	13.64879531522	7.3224255696244
GLOBAL	I	10500001	10510000	-1.2408196501847	7674	3.3278773722258	12.996572961649	7.7921844548347
GLOBAL	I	10510001	10520000	-1.2210599985129	9371	3.6710896477083	11.562022450528	6.4623628752319
GLOBAL	I	10520001	10530000	-1.2855726257928	9318	3.8786691316349	11.949827247072	6.278259161329
GLOBAL	I	10530001	10540000	-1.1453001901583	9425	6.2789667663286	16.632109551176	9.039676124926
GLOBAL	I	10540001	10550000	-0.93617580733592	7710	5.4937067781921	19.874911835309	15.361649964061
GLOBAL	I	10550001	10560000	-1.1653350048695	9379	7.8854442474843	26.456348294062	15.936107616245
GLOBAL	I	10560001	10570000	-1.3205353698288	9400	2.8666564772772	10.000975695245	5.4025960841117
GLOBAL	I	10570001	10580000	-1.1396940167509	8842	8.8892482955823	23.410650618441	12.741492110538
GLOBAL	I	10580001	10590000	-1.0251032601562	8604	7.2995658051992	20.709106875915	13.081161276058
GLOBAL	I	10590001	10600000	-1.3338897482783	8803	5.6996128523208	17.81397874276	9.0819844039406
GLOBAL	I	10600001	10610000	-0.81163195240426	8453	6.9965871449953	13.785605493684	8.3646514021257
GLOBAL	I	10610001	10620000	-0.86008974036461	9345	11.94694805169	20.920482970052	10.433254225958
GLOBAL	I	10620001	10630000	-1.26545488102	9089	3.0990881064316	13.544359153085	8.2541631498034
GLOBAL	I	10630001	10640000	-1.3768455835473	9104	7.9367719580816	23.387833516833	11.222072934965
GLOBAL	I	10640001	10650000	-1.2681371882645	9146	5.275625372396	16.763560101168	9.0589053259245
GLOBAL	I	10650001	10660000	-1.3698051101341	9038	4.0404373819217	14.557296040085	7.6776313508817
GLOBAL	I	10660001	10670000	-1.2830215170387	9361	4.2126916795441	14.55703082886	8.0624829840666
GLOBAL	I	10670001	10680000	-1.1396484271153	8723	2.8820337033511	12.929245032912	8.8160621210108
GLOBAL	I	10680001	10690000	-1.5329030823373	9202	3.2254057434946	17.5478928088	9.343374170445
GLOBAL	I	10690001	10700000	-1.472861565392	9331	5.5710078827	19.226813017927	9.2716148320383
GLOBAL	I	10700001	10710000	-1.2267981248322	8477	4.8927944863187	17.17547694115	10.011983394996
GLOBAL	I	10710001	10720000	-1.1416928714364	8780	4.4044692005453	14.305045558618	8.6718386404713
GLOBAL	I	10720001	10730000	-1.0700802880483	8718	3.8889935351967	13.717856672443	9.1851641853649
GLOBAL	I	10730001	10740000	-1.1158109499517	8773	5.6023474545256	17.819060475934	10.948730178653
GLOBAL	I	10740001	10750000	-1.1766002011655	8589	3.9690215355438	13.393509474635	8.0099322860519
GLOBAL	I	10750001	10760000	-0.95396045452011	8526	8.0226176962644	20.978479692607	13.581131099255
GLOBAL	I	10760001	10770000	-1.1234299021927	9299	5.7794680904026	17.035914431532	10.019714019682
GLOBAL	I	10770001	10780000	-1.1698114839736	9630	5.4258988508113	13.378559393869	6.7982411285994
GLOBAL	I	10780001	10790000	-1.5785978887279	9624	7.3265111262182	26.239297868601	11.980750055116
GLOBAL	I	10790001	10800000	-1.1717440774973	9332	6.2147705582081	18.884513728795	10.812722175347
GLOBAL	I	10800001	10810000	-0.82998974627756	8762	9.6708155332326	23.562357923853	16.737004827979
GLOBAL	I	10810001	10820000	-1.0874717366632	9234	7.1786352324277	17.94360937792	9.8990840704726
GLOBAL	I	10820001	10830000	-0.98242852005932	9103	8.4196751106236	20.973013101145	12.777863970973
GLOBAL	I	10830001	10840000	-1.1308939514128	8872	7.1888429778776	20.155207012703	11.46558792593
GLOBAL	I	10840001	10850000	-0.88565572857204	8404	10.300165474266	21.472232994639	12.614458598247
GLOBAL	I	10850001	10860000	0.32859403051966	7867	52.721318310187	42.994335101941	29.601825671827
GLOBAL	I	10860001	10870000	-0.30717853016734	8296	39.256701501126	49.01136446453	31.755679532975
GLOBAL	I	10870001	10880000	-0.081858174443172	8041	48.605000842607	51.306990727575	33.008186455992
GLOBAL	I	10880001	10890000	-0.16238233749245	7588	72.196396417037	79.559492284325	45.344191868347
GLOBAL	I	10890001	10900000	-0.10812539864251	6749	41.380911839022	44.839358752216	31.985518265039
GLOBAL	I	10900001	10910000	-0.17879245672466	7768	62.94794271079	70.480439215116	42.129833899684
GLOBAL	I	10910001	10920000	-0.39961880463442	6854	41.461606307646	55.812138248229	35.910552191634
GLOBAL	I	10920001	10930000	-0.00071694752305574	8052	60.197593271855	60.223346834767	35.92112683779
GLOBAL	I	10930001	10940000	-0.48382278830467	8884	16.203523598281	21.578035408487	11.10843048348
GLOBAL	I	10940001	10950000	-1.4148504882444	8786	8.5910104232404	31.744642249254	16.364719819083
GLOBAL	I	10950001	10960000	-0.91339367760468	8245	9.9647604378065	23.115145450034	14.39728053156
GLOBAL	I	10960001	10970000	-0.7909824227791	8795	23.114699543966	38.228713803972	19.107901547171
GLOBAL	I	10970001	10980000	-0.95948056407756	8763	44.616930470266	79.863120937101	36.734658091507
GLOBAL	I	10980001	10990000	0.69458457829019	7890	82.684511482634	55.940704165946	38.503312847115
GLOBAL	I	10990001	11000000	1.9908862349746	8625	145.88720978956	73.173866639381	36.523103064756
GLOBAL	I	11000001	11010000	0.16434701134518	8716	59.561516364477	54.863966727147	28.583115682366
GLOBAL	I	11010001	11020000	-1.7082909907236	9091	16.975521440376	62.006928950456	26.360501667814
GLOBAL	I	11020001	11030000	-1.1723726943113	9363	6.2465992534729	16.632920515122	8.8592316351674
GLOBAL	I	11030001	11040000	-1.0118161126762	9191	4.7460678669462	12.779240265869	7.939360026276
GLOBAL	I	11040001	11050000	-1.0059552322348	9126	8.0540469001601	20.031452509783	11.906499639168
GLOBAL	I	11050001	11060000	-1.5622323836404	9478	3.1283677397505	14.677826055313	7.3929195403369
GLOBAL	I	11060001	11070000	-1.0310457973204	8943	13.213073564314	34.9298452772	21.062858477602
GLOBAL	I	11070001	11080000	-0.74122986534649	9106	15.257430848043	26.781006142033	15.546560969455
GLOBAL	I	11080001	11090000	-0.99791741152318	9314	10.391443336052	21.049892031548	10.680692181959
GLOBAL	I	11090001	11100000	-0.91797578833061	9026	14.323435243454	25.165626684318	11.810977564649
GLOBAL	I	11100001	11110000	-1.2712363476786	9380	2.4904637918968	9.3548202368543	5.3997484083054
GLOBAL	I	11110001	11120000	-1.4661375990066	8617	7.885622444854	27.181349595899	13.160925116523
GLOBAL	I	11120001	11130000	-1.2516369830211	9033	7.4123195732664	22.583664077144	12.121201841814
GLOBAL	I	11130001	11140000	-0.74397375811671	7026	4.2096478691187	12.359018948065	10.953842108055
GLOBAL	I	11140001	11150000	-1.2006446273922	8708	8.5133157109254	26.159625288748	14.697362712688
GLOBAL	I	11150001	11160000	-1.0088648820749	8071	2.5291878082275	8.5961238360068	6.0136259429523
GLOBAL	I	11160001	11170000	-1.1787433382463	9134	6.2379616414101	20.699455437124	12.268568844876
GLOBAL	I	11170001	11180000	-0.91190391246961	9185	8.5870142822831	20.051506499058	12.572039729193
GLOBAL	I	11180001	11190000	-1.4585539439456	8898	4.2373808664298	18.989091071112	10.113928432964
GLOBAL	I	11190001	11200000	-1.3069438476173	8771	7.538586784138	23.802966949792	12.444589869186
GLOBAL	I	11200001	11210000	-0.82126007386081	4833	1.4617266103278	9.0182720040772	9.2011600639801
GLOBAL	I	11210001	11220000	-1.196928819221	7830	5.4333997987214	19.473596971186	11.730185577453
GLOBAL	I	11220001	11230000	-1.5686651919464	9363	3.0426183010718	15.331656062159	7.8340730859455
GLOBAL	I	11230001	11240000	-1.4243177184953	9017	3.9824706467156	16.37326899992	8.6994623406737
GLOBAL	I	11240001	11250000	-1.0762356308698	8951	5.0828988057525	16.652191416109	10.749776608871
GLOBAL	I	11250001	11260000	-0.58112665482448	9029	17.101558391525	26.773906908546	16.644131596308
GLOBAL	I	11260001	11270000	-0.68876226247766	6186	5.3229028801663	10.972023317062	8.201843719739
GLOBAL	I	11270001	11280000	-0.78137787980978	7635	5.1917165019121	14.39093189873	11.773068619574
GLOBAL	I	11280001	11290000	-0.96011841934496	8447	7.8312193293319	19.459747059268	12.111555716085
GLOBAL	I	11290001	11300000	-1.0945363154676	8547	6.5099634960463	18.47067095583	10.927647891403
GLOBAL	I	11300001	11310000	-1.0426712090892	7858	6.9327107256191	18.627117212951	11.215814137179
GLOBAL	I	11310001	11320000	-1.0767645559868	9256	5.844470246791	17.17524669601	10.522984236637
GLOBAL	I	11320001	11330000	-1.0397404280928	9220	5.4356150063797	12.734732224643	7.0201340844774
GLOBAL	I	11330001	11340000	-1.4032794597416	8638	2.7290898522066	12.604140785029	7.0371235496031
GLOBAL	I	11340001	11350000	-1.0557124073693	8390	6.574160941163	17.169422478533	10.03612486072
GLOBAL	I	11350001	11360000	-1.1930580688039	8838	5.0754013234225	16.90372925084	9.9142935593037
GLOBAL	I	11360001	11370000	-1.2188307333633	9342	4.4749838196304	15.214283104282	8.8111490715506
GLOBAL	I	11370001	11380000	-1.0904269494429	7647	5.1687860384096	14.035314967418	8.1312452278785
GLOBAL	I	11380001	11390000	-1.056745880971	9069	8.3966398593854	24.215498972707	14.969406929494
GLOBAL	I	11390001	11400000	-1.0649135218251	8845	12.962558858501	30.829226766149	16.777576339745
GLOBAL	I	11400001	11410000	-1.2776793710815	9218	4.6378730249084	17.829901441751	10.324991320534
GLOBAL	I	11410001	11420000	-1.285493251792	9260	4.9075136416387	15.070756141976	7.9061033468435
GLOBAL	I	11420001	11430000	-1.3145797742423	8360	5.0205229426513	23.712757580913	14.219171026753
GLOBAL	I	11430001	11440000	-1.3350453645263	9121	10.03450981106	40.403206466117	22.747314407426
GLOBAL	I	11440001	11450000	-0.82239197680697	8708	39.673542972744	66.095704203805	32.128427776798
GLOBAL	I	11450001	11460000	-0.8289868977869	7068	25.68102949951	47.179027817308	25.932856568891
GLOBAL	I	11460001	11470000	-0.94876130716105	8429	19.487126393944	43.30140402276	25.100388737473
GLOBAL	I	11470001	11480000	-0.87157815033781	8201	37.364462751783	65.926454037268	32.770430596975
GLOBAL	I	11480001	11490000	-1.0590742161477	8239	33.499917987311	68.231305200377	32.794101379787
GLOBAL	I	11490001	11500000	-0.91199808790209	8282	36.153459716911	68.015302409791	34.936304270301
GLOBAL	I	11500001	11510000	-0.78356497467278	8370	31.272035681191	54.19572243673	29.255629713556
GLOBAL	I	11510001	11520000	-0.65030786317114	9173	45.314029634728	64.215529778733	29.065464550642
GLOBAL	I	11520001	11530000	-0.76671346094945	8274	28.046003503064	49.406090328389	27.859282395896
GLOBAL	I	11530001	11540000	-0.87560158536381	8047	23.52850700755	48.632248402398	28.670278599847
GLOBAL	I	11540001	11550000	-0.95372881266421	8590	41.989308136602	77.381715482044	37.109508358644
GLOBAL	I	11550001	11560000	-0.92847166060719	8093	15.30178649785	35.16395830168	21.392329617084
GLOBAL	I	11560001	11570000	-1.1521254094146	8529	10.542644905201	33.242027243763	19.702180121256
GLOBAL	I	11570001	11580000	-1.2242602809389	8607	8.4099417818182	24.448620167772	13.100709575952
GLOBAL	I	11580001	11590000	-1.1047554598538	8652	4.9186623298333	15.737867590645	9.7933032729648
GLOBAL	I	11590001	11600000	-1.2823402180101	8871	4.3755087265735	16.384124267659	9.3646096195282
GLOBAL	I	11600001	11610000	-1.2354282244396	9069	4.4091830078989	14.42440657335	8.1066818511402
GLOBAL	I	11610001	11620000	-1.4096069415567	9247	4.0507222408907	17.549356798364	9.5761691855506
GLOBAL	I	11620001	11630000	-1.2523071341328	8984	2.35171447948	11.048980373569	6.9449942885709
GLOBAL	I	11630001	11640000	-1.4056716166288	8712	6.0770480451606	26.788532803703	14.734227050991
GLOBAL	I	11640001	11650000	-1.1581663288027	9190	10.858291594095	33.325352516068	19.398820673021
GLOBAL	I	11650001	11660000	-1.1074706101986	7567	4.5749291745861	16.963764917786	11.186604528475
GLOBAL	I	11660001	11670000	-1.3112255271194	9393	3.0684172560058	12.998867940007	7.5734116508673
GLOBAL	I	11670001	11680000	-1.3089570768669	9433	3.3977249615453	16.254386004482	9.8220646575448
GLOBAL	I	11680001	11690000	-1.2099825849419	9443	1.3597703667145	7.4186564454044	5.0074159364704
GLOBAL	I	11690001	11700000	-1.471342416019	9118	4.3039766572572	17.671606028299	9.0853286260925
GLOBAL	I	11700001	11710000	-1.2702813115222	8490	3.6237389276268	17.084387926233	10.596589020488
GLOBAL	I	11710001	11720000	-1.3043949796018	9147	6.368323981269	24.064437247794	13.566529727006
GLOBAL	I	11720001	11730000	-1.0511506535055	5524	6.1183324330592	24.503792521718	17.490794518697
GLOBAL	I	11730001	11740000	-0.86080480162358	3570	2.6816739149033	12.605047089201	11.528017914842
GLOBAL	I	11740001	11750000	-1.1778991355033	6047	7.5522527605458	28.671549133395	17.929630590844
GLOBAL	I	11750001	11760000	-0.43764284972519	858	0.52747252747253	0.62890436503539	0.23176852455502
GLOBAL	I	11760001	11770000	-0.81252510022707	4859	2.6363899313551	9.0333584117503	7.8729487601153
GLOBAL	I	11770001	11780000	-1.118320766311	7167	5.8009814917882	23.33176262902	15.675986412254
GLOBAL	I	11780001	11790000	-1.7530066234902	9028	23.399071085362	83.845693333343	34.481685030734
GLOBAL	I	11790001	11800000	-1.4987270832507	9409	4.8579245218418	25.618171013021	13.851919220777
GLOBAL	I	11800001	11810000	-1.4834215561121	9359	2.9685727082562	13.512930675281	7.1081331692794
GLOBAL	I	11810001	11820000	-1.2372908621714	9257	3.2455692931184	12.483797816792	7.4664970106229
GLOBAL	I	11820001	11830000	-1.6477380394489	9518	1.9802019048904	13.902684423236	7.2356662484607
GLOBAL	I	11830001	11840000	-1.3099649554067	9384	1.7600518382574	11.444386327225	7.3928195170389
GLOBAL	I	11840001	11850000	-1.2786596893475	9536	3.1984452236115	14.2047293836	8.6076727464564
GLOBAL	I	11850001	11860000	-1.4919601911032	8985	2.1132668413451	14.296883290057	8.1661806537232
GLOBAL	I	11860001	11870000	-1.3625903965598	9519	1.5431558735578	8.8350587838942	5.3515002958678
GLOBAL	I	11870001	11880000	-1.6619409525339	9592	2.4252122410781	14.938420928154	7.529273929978
GLOBAL	I	11880001	11890000	-1.668779640794	9568	2.3620652537871	14.418304053067	7.2245840640434
GLOBAL	I	11890001	11900000	-1.5905159690315	9602	2.6598682349882	12.987409404166	6.493201810144
GLOBAL	I	11900001	11910000	-1.3882727257748	9398	2.9814594450908	13.427675030192	7.5246134215239
GLOBAL	I	11910001	11920000	-1.257394119672	9476	3.3705629469496	13.388249628277	7.9670220534673
GLOBAL	I	11920001	11930000	-1.4308991268506	9431	2.8867975968361	13.12062845053	7.1520281630326
GLOBAL	I	11930001	11940000	-1.2214723595581	9690	5.0513125377152	12.728747464391	6.2853939072792
GLOBAL	I	11940001	11950000	-1.692820682422	9803	3.48668498327	14.803726903276	6.6853164292713
GLOBAL	I	11950001	11960000	-1.3293721188426	9456	3.8948763706573	15.205499712863	8.5082447434311
GLOBAL	I	11960001	11970000	-1.5836265030618	9738	3.3652740912372	13.766606262705	6.5680462857615
GLOBAL	I	11970001	11980000	-1.2298510926076	9863	6.1954774361032	15.324711456328	7.4230401347762
GLOBAL	I	11980001	11990000	-1.4132410341892	9843	3.2729627127965	11.688490062437	5.9547714410008
GLOBAL	I	11990001	12000000	-1.0770641070429	9647	5.0636317438815	14.178266240563	8.4624809582651
GLOBAL	I	12000001	12010000	-1.5483231254445	9686	1.1415749827606	7.2729036922036	3.9599800640339
GLOBAL	I	12010001	12020000	-1.4895313453651	9856	2.6977938484899	12.081174299578	6.2995521915574
GLOBAL	I	12020001	12030000	-1.3346749099049	9712	3.0806931496627	10.649817377976	5.6711369728622
GLOBAL	I	12030001	12040000	-1.5498812695073	9715	2.814371775938	11.297910730538	5.4736702233303
GLOBAL	I	12040001	12050000	-1.1441745413532	7740	2.8382101987851	10.19880984972	6.4331090973495
GLOBAL	I	12050001	12060000	-1.2228263263853	9781	4.2147026555135	11.689995052918	6.1131268080417
GLOBAL	I	12060001	12070000	-1.4289316585364	9719	3.1268719823036	10.128394345342	4.8998301081867
GLOBAL	I	12070001	12080000	-1.3495304005083	9665	2.4392248192881	9.2233038348757	5.0269923619596
GLOBAL	I	12080001	12090000	-1.5232161432306	9524	1.8129055403409	9.7407161427655	5.2046524307513
GLOBAL	I	12090001	12100000	-1.1586659517611	9805	3.4587355654999	10.022227571669	5.6646974015187
GLOBAL	I	12100001	12110000	-1.5212531678049	9886	2.1643209190825	11.300451962018	6.0056611458821
GLOBAL	I	12110001	12120000	-1.3091280714786	9777	5.0691606933722	14.026996866546	6.8425972739675
GLOBAL	I	12120001	12130000	-1.4901776777832	9538	2.6658364456506	11.6895737567	6.0554774411015
GLOBAL	I	12130001	12140000	-1.51130237352	9367	3.3559135677363	14.289011927167	7.2342229794598
GLOBAL	I	12140001	12150000	-1.3668953371594	9823	4.1727233307632	12.858290738715	6.3542300363701
GLOBAL	I	12150001	12160000	-1.2327057894574	9627	4.6119866946812	11.427860081658	5.5291971898472
GLOBAL	I	12160001	12170000	-1.1844809454766	9787	4.5660017721976	11.299403002777	5.6846851410262
GLOBAL	I	12170001	12180000	-1.4261072446119	9534	2.6778007897228	11.690135990471	6.3195353889395
GLOBAL	I	12180001	12190000	-1.7630991360918	9509	1.587001523422	11.948265126189	5.8767334125829
GLOBAL	I	12190001	12200000	-1.4986548548407	9730	3.755616908272	12.988010218825	6.1604533430308
GLOBAL	I	12200001	12210000	-1.3748086112772	9688	2.5142749950051	10.134292796008	5.5426026128278
GLOBAL	I	12210001	12220000	-1.1678872687666	9641	5.439301769725	12.727639885212	6.2406178322189
GLOBAL	I	12220001	12230000	-1.4938624695383	8959	1.9272850003596	10.391502666547	5.6659952564466
GLOBAL	I	12230001	12240000	-1.3225865472196	9844	3.2855318798156	10.649836750734	5.5681081033223
GLOBAL	I	12240001	12250000	-1.3637781919061	9478	1.5260219287696	9.6222367781563	5.9366067718615
GLOBAL	I	12250001	12260000	-1.4001805590337	9789	2.5373666331188	10.912310810623	5.981331567183
GLOBAL	I	12260001	12270000	-0.8777949243101	8115	3.5441656469538	10.091282411783	7.4585949217867
GLOBAL	I	12270001	12280000	-0.73902513083838	5331	1.1548720136797	6.0910697485278	6.679336776069
GLOBAL	I	12280001	12290000	-0.40715521462258	4375	1.0873947208927	1.9570124738008	2.1358384264197
GLOBAL	I	12290001	12300000	-0.98746774119831	1170	0.042237727983858	1.0635097724702	1.0342333241661
GLOBAL	II	1	10000	-0.8206117503472	122	0.0061255454091393	0.14171345133879	0.16522783870969
GLOBAL	II	10001	20000	-0.8317006171171	3006	0.13946078680077	2.1252651256915	2.387643219232
GLOBAL	II	20001	30000	-0.97020577150649	6492	3.6357735076779	20.09453841578	16.964200163998
GLOBAL	II	30001	40000	-1.4214431542708	9510	3.972522313573	15.070413426752	7.8074814879757
GLOBAL	II	40001	50000	-1.4020559080044	9505	3.0481811313048	12.469421047242	6.7195893274659
GLOBAL	II	50001	60000	-1.4356812684898	9648	4.296548937356	14.867335833597	7.3629064669489
GLOBAL	II	60001	70000	-1.4083744350146	9744	2.6689928595694	11.172818803832	6.0380433873571
GLOBAL	II	70001	80000	-1.5090187326439	9463	3.1421997002055	12.468205180541	6.1801787337626
GLOBAL	II	80001	90000	-1.4332002019466	9656	2.2761907308947	10.130717578477	5.4804114853698
GLOBAL	II	90001	100000	-1.402448538101	9780	2.2373924639036	9.8739689441001	5.4451741170745
GLOBAL	II	100001	110000	-1.4018079150238	9517	3.0150957242028	12.088346440569	6.4725349451405
GLOBAL	II	110001	120000	-1.5077497245338	9812	2.2335098239135	9.3499855616333	4.7199317114253
GLOBAL	II	120001	130000	-1.4259864250327	9756	2.2966521256637	9.8724300793559	5.3126578350974
GLOBAL	II	130001	140000	-1.1831544896065	9705	3.3792700633236	10.262178943232	5.8174219346434
GLOBAL	II	140001	150000	-1.2574710929126	9743	3.2178128997273	10.786091465631	6.0186501372156
GLOBAL	II	150001	160000	-1.2365914121795	9814	3.6511260745163	9.8701481234455	5.029164837857
GLOBAL	II	160001	170000	-1.3554772115392	9697	4.2183249789167	15.017077255711	7.9667530998412
GLOBAL	II	170001	180000	-1.5322546922428	9713	2.4380053578456	12.080318241371	6.2928917316035
GLOBAL	II	180001	190000	-1.1831269028863	8679	3.4539994549196	13.001774631443	8.0699501915061
GLOBAL	II	190001	200000	-1.4539300840133	9655	2.8542249766439	10.38915299085	5.1824555369314
GLOBAL	II	200001	210000	-1.659475214913	9561	2.2057974885807	13.247894962502	6.6539695047508
GLOBAL	II	210001	220000	-1.4179331739101	9860	3.6983424800643	14.16008684451	7.3781646109574
GLOBAL	II	220001	230000	-1.5281994822037	9521	4.3604368576348	15.975255742437	7.600329027761
GLOBAL	II	230001	240000	-1.6128119549439	9471	4.1472225913177	16.625863907599	7.7371954480059
GLOBAL	II	240001	250000	-1.3244539709821	9538	5.2045648261978	14.416065577033	6.9549421517494
GLOBAL	II	250001	260000	-1.4323655524899	9482	3.8740196848043	13.513170017046	6.7295323567969
GLOBAL	II	260001	270000	-1.2574777040441	9507	3.9695664381476	11.300059627335	5.8295214027353
GLOBAL	II	270001	280000	-1.5189967967843	9693	2.8592803017278	11.427897335134	5.6409711011542
GLOBAL	II	280001	290000	-1.5052281010872	9484	2.8512869683806	11.961869463857	6.0526258371715
GLOBAL	II	290001	300000	-1.4429562681712	9661	3.9352594810228	12.206432337721	5.7321022397866
GLOBAL	II	300001	310000	-1.5539225423157	9640	2.3342582605979	10.648962285009	5.3507840950815
GLOBAL	II	310001	320000	-1.5778585085296	9746	3.0796388742254	12.207167559082	5.7847574009427
GLOBAL	II	320001	330000	-1.3733037523979	9509	4.862047785413	15.065615245639	7.4299421685912
GLOBAL	II	330001	340000	-1.6833579407869	9340	1.6478656314689	10.650077767346	5.3477706183329
GLOBAL	II	340001	350000	-1.3435161848238	9865	4.6460235945054	14.027768254623	6.9829785201645
GLOBAL	II	350001	360000	-1.5465921972497	9486	2.549782689552	12.343843273028	6.3326716641223
GLOBAL	II	360001	370000	-1.4584964350493	9833	2.788652222061	10.518949578884	5.3001825517396
GLOBAL	II	370001	380000	-1.6576358470274	9767	2.2094874641665	12.077625507776	5.9531398656142
GLOBAL	II	380001	390000	-1.3407541580885	9774	3.290694569478	9.9994460652638	5.0037148535496
GLOBAL	II	390001	400000	-1.0557109049042	9137	4.9747549136071	13.015536857111	7.6164619557787
GLOBAL	II	400001	410000	-1.239581716865	9835	5.1036674776605	13.118128167548	6.4654557104608
GLOBAL	II	410001	420000	-1.4103493129564	9558	2.3194059072346	10.912328741494	6.0927620946949
GLOBAL	II	420001	430000	-1.3972467238562	9628	3.6727336555151	13.381853693978	6.948751335532
GLOBAL	II	430001	440000	-1.217795756333	9409	4.3232551793263	12.246619321795	6.5063161053603
GLOBAL	II	440001	450000	-1.459284802807	9753	3.3584739713059	13.117697135766	6.6876754597101
GLOBAL	II	450001	460000	-1.4546876042353	9673	2.4085642422749	11.170838687365	6.0234750193643
GLOBAL	II	460001	470000	-1.4078096838252	9370	4.3503357059174	16.890885503965	8.9078445347625
GLOBAL	II	470001	480000	-1.5927559709517	9450	3.9233961380769	16.494960227113	7.8929630893331
GLOBAL	II	480001	490000	-1.2345490423206	9100	3.9987635942716	13.518807339639	7.7113532302227
GLOBAL	II	490001	500000	-1.2162926336464	9341	5.5931529413003	14.680828600626	7.4716194178384
GLOBAL	II	500001	510000	-1.1327273278461	9285	6.6441080837681	16.630914609433	8.8166024427559
GLOBAL	II	510001	520000	-1.0183764316218	9246	7.228748874514	15.461543350358	8.0842350826334
