V	0	283000
V	408000	411000
V	547000	550000
V	563000	567000
V	584000	770000
V	779000	828000
V	1045000	1098000
V	1163000	1183000
V	1248000	1251000
V	1471000	1609000
V	2095000	2101000
V	2159000	2161000
V	2259000	2294000
V	2300000	2302000
V	2534000	2554000
V	2563000	2571000
V	2582000	2717000
V	2749000	2779000
V	2792000	2794000
V	2800000	2817000
V	2838000	2843000
V	2941000	2951000
V	2962000	2973000
V	3008000	3011000
V	3025000	3091000
V	3130000	3152000
V	3338000	3359000
V	3419000	3489000
V	3558000	3561000
V	3693000	3743000
V	3810000	3819000
V	3877000	3879000
V	3906000	3909000
V	4087000	4181000
V	4207000	4209000
V	4284000	4286000
V	4333000	4339000
V	4347000	4356000
V	4601000	4689000
V	4695000	4704000
V	4881000	4883000
V	4995000	4997000
V	5012000	5017000
V	5031000	5036000
V	5186000	5189000
V	5481000	5511000
V	5644000	5688000
V	6410000	6412000
V	6709000	6711000
V	6820000	6822000
V	7444000	7446000
V	8627000	8634000
V	9852000	9854000
V	10026000	10028000
V	10126000	10128000
V	10143000	10146000
V	10175000	10201000
V	10426000	10435000
V	10446000	10486000
V	10525000	10714000
V	10727000	10736000
V	10761000	10779000
V	10902000	10957000
V	11016000	11024000
V	11265000	11289000
V	11498000	11539000
V	11561000	11573000
V	11664000	11667000
V	11685000	11740000
V	11758000	11800000
V	11835000	11843000
V	11994000	11997000
V	12232000	12271000
V	12420000	12645000
V	12721000	12826000
V	12878000	13206000
V	13214000	13242000
V	13255000	13326000
V	13384000	13433000
V	13474000	13478000
V	13615000	13624000
V	13630000	13633000
V	13663000	13700000
V	13824000	13865000
V	13925000	14024000
V	14051000	14136000
V	14168000	14196000
V	14302000	14335000
V	14419000	14449000
V	14732000	14735000
V	14869000	14891000
V	14922000	14924000
X	14000	24000
X	44000	66000
X	74000	76000
X	114000	289000
X	310000	322000
X	455000	457000
X	593000	611000
X	621000	639000
X	647000	652000
X	775000	804000
X	862000	873000
X	957000	961000
X	1152000	1162000
X	1241000	1243000
X	1249000	1252000
X	1456000	1459000
X	1510000	1517000
X	1536000	1543000
X	1591000	1602000
X	1631000	1646000
X	1687000	1689000
X	1866000	1883000
X	2020000	2024000
X	2045000	2111000
X	2126000	2130000
X	2155000	2219000
X	2292000	2298000
X	2333000	2352000
X	2507000	2582000
X	2649000	2656000
X	2727000	2736000
X	3093000	3095000
X	3164000	3167000
X	3337000	3413000
X	3439000	3530000
X	3864000	4086000
X	4135000	4152000
X	4216000	4229000
X	4267000	4740000
X	4759000	4843000
X	5701000	5705000
X	5984000	5987000
X	6477000	6525000
X	6899000	6901000
X	7220000	7341000
X	7703000	7707000
X	8126000	8182000
X	8362000	8485000
X	8964000	8978000
X	9009000	9011000
X	10036000	10041000
X	10581000	10622000
X	10880000	10890000
X	11052000	11055000
X	11431000	11433000
X	11441000	11446000
X	11644000	11646000
X	11919000	11923000
X	11959000	11978000
X	12280000	12440000
X	12644000	12648000
X	12877000	12882000
X	13048000	13078000
X	13089000	13286000
X	13300000	13357000
X	13477000	13492000
X	13504000	13520000
X	14024000	14046000
X	14062000	14329000
X	14387000	14405000
X	14418000	14420000
X	14427000	14432000
X	14488000	14493000
X	14775000	14778000
X	14785000	14942000
X	15871000	15873000
X	15936000	15941000
I	23000	26000
I	598000	601000
I	616000	619000
I	627000	632000
I	779000	781000
I	980000	985000
I	1141000	1166000
I	1250000	1257000
I	1519000	1530000
I	1541000	1549000
I	1658000	1661000
I	1690000	1697000
I	1729000	1731000
I	1991000	2017000
I	2450000	2452000
I	2627000	2653000
I	2853000	2858000
I	3094000	3097000
I	3764000	3781000
I	3789000	3791000
I	3963000	3982000
I	3996000	4005000
I	4455000	4462000
I	4630000	4651000
I	4827000	4830000
I	4933000	4937000
I	6467000	6470000
I	8028000	8104000
I	8214000	8216000
I	8324000	8402000
I	8538000	8619000
I	8680000	8730000
I	8816000	8825000
I	8937000	8945000
I	9038000	9051000
I	9074000	9078000
I	9189000	9192000
I	9198000	9208000
I	9229000	9231000
I	9290000	9308000
I	9348000	9354000
I	9410000	9449000
I	9593000	9595000
I	9610000	9669000
I	9719000	9730000
I	9763000	9794000
I	9836000	9848000
I	9900000	9917000
I	9945000	9966000
I	9990000	10024000
I	10077000	10084000
I	10135000	10200000
I	10250000	10252000
I	10880000	10904000
I	10951000	10953000
I	10965000	11006000
I	11065000	11075000
I	11250000	11252000
I	11397000	11400000
I	11434000	11555000
I	11733000	11738000
I	11750000	11764000
I	11776000	11778000
I	12048000	12050000
I	12276000	12292000
II	10000	28000
II	185000	187000
II	795000	807000
II	888000	890000
II	922000	925000
II	1084000	1109000
II	1210000	1212000
II	1243000	1262000
II	1310000	1403000
II	1448000	1464000
II	1583000	1585000
II	1593000	1609000
II	1774000	1777000
II	2115000	2122000
II	2354000	2359000
II	2432000	2434000
II	2444000	2450000
II	2601000	2603000
II	2710000	2715000
II	2740000	2743000
II	2814000	2846000
II	2869000	2873000
II	2914000	2917000
II	3042000	3044000
II	3274000	3286000
II	3423000	3426000
II	3554000	3559000
II	3654000	3656000
II	3743000	3747000
II	3895000	3905000
II	4019000	4021000
II	4035000	4037000
II	5060000	5088000
II	5176000	5197000
II	5233000	5243000
II	5250000	5304000
II	5582000	5585000
II	5602000	5608000
II	5638000	5652000
II	5831000	5854000
II	6469000	6474000
II	7188000	7191000
II	7260000	7266000
II	7533000	7593000
II	7923000	7937000
II	8774000	8779000
II	8955000	8958000
II	8984000	8986000
II	9251000	9257000
II	9298000	9300000
II	9338000	9346000
II	9549000	9568000
II	9584000	9587000
II	9594000	9636000
II	9668000	9687000
II	9711000	9752000
II	9777000	9793000
II	9876000	9880000
II	9967000	10001000
II	10019000	10022000
II	10094000	10096000
II	10124000	10127000
II	10198000	10201000
II	10527000	10532000
II	10552000	10568000
II	10620000	10623000
II	10676000	10704000
II	10763000	10784000
II	10865000	10886000
II	10895000	10918000
II	11011000	11014000
II	11107000	11109000
II	11174000	11176000
II	11264000	11269000
II	11327000	11333000
II	11453000	11455000
II	11483000	11563000
II	11919000	11939000
II	11969000	12107000
II	12168000	12206000
II	12270000	12272000
II	12732000	12736000
III	11000	28000
III	434000	448000
III	457000	459000
III	484000	494000
III	501000	505000
III	526000	535000
III	582000	610000
III	725000	773000
III	894000	897000
III	1094000	1096000
III	1107000	1116000
III	1227000	1229000
III	1236000	1238000
III	1407000	1423000
III	1457000	1461000
III	1519000	1521000
III	1663000	1669000
III	1687000	1692000
III	1704000	1886000
III	1941000	1954000
III	2029000	2039000
III	2193000	2209000
III	2229000	2231000
III	2546000	2551000
III	2889000	2891000
III	2936000	2938000
III	2973000	2975000
III	3547000	3607000
III	5314000	5329000
III	5422000	5427000
III	7100000	7102000
III	7921000	7923000
III	8280000	8300000
III	8392000	8424000
III	8849000	8852000
III	8858000	8869000
III	8880000	8883000
III	8944000	8949000
III	8992000	9095000
III	9101000	9106000
III	9365000	9377000
III	9452000	9460000
III	9661000	9664000
III	9890000	9906000
III	9927000	9933000
III	9973000	10019000
III	10099000	10101000
III	10147000	10158000
III	10271000	10276000
III	10418000	10420000
III	10481000	10499000
III	10687000	10689000
III	10756000	10758000
IV	191000	200000
IV	207000	290000
IV	748000	754000
IV	936000	938000
IV	996000	998000
IV	1218000	1225000
IV	1235000	1238000
IV	1350000	1362000
IV	1438000	1442000
IV	1582000	1586000
IV	1784000	1786000
IV	2060000	2062000
IV	2112000	2114000
IV	2147000	2160000
IV	2191000	2193000
IV	2234000	2236000
IV	2343000	2345000
IV	2370000	2383000
IV	2827000	2832000
IV	2998000	3040000
IV	3251000	3255000
IV	4542000	4582000
IV	4617000	4656000
IV	4664000	4673000
IV	4691000	4698000
IV	4751000	4808000
IV	4814000	4816000
IV	4822000	5153000
IV	5206000	5210000
IV	5248000	5250000
IV	5376000	5383000
IV	5554000	5564000
IV	5576000	5635000
IV	5642000	5794000
IV	5803000	5881000
IV	6034000	6045000
IV	6051000	6079000
IV	6143000	6161000
IV	6191000	6193000
IV	6211000	6245000
IV	8157000	8191000
IV	9197000	9199000
IV	9384000	9397000
IV	9604000	9606000
IV	9633000	9639000
IV	10070000	10092000
IV	10129000	10131000
IV	10647000	10650000
IV	10847000	10850000
IV	10865000	10879000
IV	11006000	11013000
IV	11100000	11109000
IV	11219000	11223000
IV	11345000	11347000
IV	11357000	11382000
IV	11484000	11531000
IV	11683000	11721000
IV	11788000	11839000
IV	12104000	12166000
IV	12181000	12183000
IV	12214000	12216000
IV	12287000	12346000
IV	12624000	12640000
IV	12677000	12680000
IV	12720000	12723000
IV	12749000	12810000
IV	12964000	12966000
IV	13221000	13223000
IV	13569000	13571000
IV	13707000	13741000
IV	13748000	13769000
IV	13776000	13780000
IV	13795000	13799000
IV	13807000	13810000
IV	13816000	13910000
IV	13914000	13919000
V	0	288000
V	336000	338000
V	467000	469000
V	547000	551000
V	563000	603000
V	649000	770000
V	779000	828000
V	984000	996000
V	1045000	1098000
V	1168000	1183000
V	1213000	1215000
V	1222000	1249000
V	1312000	1315000
V	1484000	1550000
V	1727000	1729000
V	1744000	1746000
V	1773000	1775000
V	1914000	1916000
V	2095000	2101000
V	2261000	2265000
V	2513000	2619000
V	2632000	2779000
V	2792000	2794000
V	2803000	2828000
V	2836000	2840000
V	2876000	2880000
V	2889000	2906000
V	2958000	2969000
V	3004000	3152000
V	3284000	3331000
V	3338000	3359000
V	3420000	3424000
V	3461000	3489000
V	3558000	3592000
V	3693000	3743000
V	3810000	3819000
V	3838000	3841000
V	3855000	3859000
V	3894000	3906000
V	4087000	4200000
V	4227000	4229000
V	4333000	4356000
V	4540000	4552000
V	4621000	4623000
V	4653000	4682000
V	4689000	4745000
V	4806000	4855000
V	4864000	4883000
V	4975000	4981000
V	5254000	5264000
V	5481000	5511000
V	5644000	5688000
V	8603000	8606000
V	8624000	8629000
V	10126000	10128000
V	10134000	10150000
V	10158000	10160000
V	10174000	10201000
V	10426000	10435000
V	10485000	10526000
V	10596000	10714000
V	10790000	10826000
V	10879000	10957000
V	11016000	11021000
V	11264000	11289000
V	11498000	11539000
V	11561000	11573000
V	11685000	11689000
V	11774000	11776000
V	11854000	11871000
V	11906000	11928000
V	11994000	11997000
V	12232000	12271000
V	12413000	12420000
V	12464000	12576000
V	12588000	12601000
V	12649000	12651000
V	12699000	12702000
V	12756000	12758000
V	12819000	13004000
V	13023000	13216000
V	13255000	13337000
V	13384000	13421000
V	13526000	13548000
V	13579000	13585000
V	13595000	13605000
V	13622000	13624000
V	13643000	13700000
V	13862000	13865000
V	13925000	13993000
V	14035000	14039000
V	14049000	14128000
V	14168000	14196000
V	14269000	14272000
V	14302000	14334000
V	14869000	14891000
V	14976000	14978000
X	10000	25000
X	123000	128000
X	165000	201000
X	208000	212000
X	232000	234000
X	271000	291000
X	297000	299000
X	374000	381000
X	414000	416000
X	594000	608000
X	620000	638000
X	670000	672000
X	791000	793000
X	892000	895000
X	936000	943000
X	979000	981000
X	989000	994000
X	1099000	1120000
X	1218000	1220000
X	1506000	1511000
X	1536000	1539000
X	1623000	1630000
X	1636000	1640000
X	1668000	1672000
X	1679000	1685000
X	1695000	1711000
X	1717000	1719000
X	1758000	1760000
X	1876000	1878000
X	2020000	2022000
X	2045000	2111000
X	2126000	2130000
X	2186000	2199000
X	2297000	2334000
X	2434000	2436000
X	2471000	2474000
X	2507000	2582000
X	2649000	2656000
X	2727000	2736000
X	2915000	2924000
X	3230000	3413000
X	3439000	3530000
X	3767000	3802000
X	3864000	4086000
X	4126000	4129000
X	4146000	4153000
X	4216000	4229000
X	4267000	4843000
X	5967000	6004000
X	6478000	6525000
X	7220000	7341000
X	7700000	7707000
X	8126000	8182000
X	8362000	8485000
X	8964000	8978000
X	9330000	9332000
X	9534000	9536000
X	10036000	10041000
X	10583000	10623000
X	10880000	10891000
X	11052000	11055000
X	11331000	11335000
X	11442000	11463000
X	11545000	11547000
X	11650000	11652000
X	11670000	11682000
X	11959000	11978000
X	12280000	12438000
X	12450000	12455000
X	12644000	12648000
X	12877000	12882000
X	13048000	13078000
X	13089000	13176000
X	13184000	13286000
X	13300000	13357000
X	13477000	13500000
X	13518000	13520000
X	14024000	14046000
X	14062000	14329000
X	14353000	14355000
X	14391000	14395000
X	14415000	14417000
X	14427000	14431000
X	14486000	14488000
X	14643000	14647000
X	14660000	14662000
X	14785000	14829000
X	14833000	14942000
I	10000	20000
I	526000	528000
I	604000	609000
I	980000	985000
I	1005000	1010000
I	1068000	1075000
I	1115000	1117000
I	1141000	1166000
I	1250000	1257000
I	1513000	1530000
I	1546000	1549000
I	1658000	1664000
I	1728000	1730000
I	1971000	1982000
I	1992000	2017000
I	2614000	2616000
I	2627000	2653000
I	2853000	2858000
I	3094000	3097000
I	3768000	3776000
I	3970000	3979000
I	4630000	4651000
I	4824000	4837000
I	4933000	4937000
I	5924000	5926000
I	6464000	6477000
I	7238000	7240000
I	8027000	8104000
I	8214000	8216000
I	8250000	8253000
I	8324000	8402000
I	8538000	8619000
I	8680000	8730000
I	8816000	8825000
I	8969000	9005000
I	9019000	9022000
I	9038000	9051000
I	9074000	9078000
I	9118000	9130000
I	9184000	9190000
I	9198000	9208000
I	9289000	9308000
I	9376000	9378000
I	9411000	9449000
I	9593000	9595000
I	9610000	9669000
I	9721000	9730000
I	9742000	9744000
I	9763000	9794000
I	9836000	9848000
I	9906000	9918000
I	9944000	9966000
I	9990000	10024000
I	10077000	10084000
I	10135000	10200000
I	10346000	10348000
I	10464000	10466000
I	10895000	10897000
I	10905000	10908000
I	10951000	10953000
I	10965000	11006000
I	11081000	11083000
I	11126000	11129000
I	11358000	11367000
I	11397000	11400000
I	11434000	11555000
I	11725000	11738000
I	11747000	11766000
I	11776000	11778000
I	12272000	12292000
II	10000	28000
II	185000	187000
II	731000	733000
II	796000	807000
II	922000	925000
II	1084000	1109000
II	1136000	1140000
II	1243000	1262000
II	1270000	1273000
II	1284000	1320000
II	1333000	1403000
II	1457000	1465000
II	1583000	1585000
II	1593000	1609000
II	1774000	1777000
II	2432000	2434000
II	2444000	2450000
II	2685000	2703000
II	2710000	2715000
II	2740000	2743000
II	2816000	2846000
II	3042000	3044000
II	3274000	3286000
II	3423000	3426000
II	3554000	3559000
II	3743000	3755000
II	3903000	3905000
II	4019000	4021000
II	4035000	4037000
II	5060000	5082000
II	5176000	5197000
II	5233000	5243000
II	5250000	5304000
II	5499000	5579000
II	5605000	5609000
II	5638000	5651000
II	5831000	5854000
II	6469000	6472000
II	7187000	7191000
II	7260000	7266000
II	7533000	7593000
II	7923000	7936000
II	8774000	8779000
II	8955000	8958000
II	9251000	9257000
II	9298000	9300000
II	9338000	9346000
II	9549000	9568000
II	9584000	9587000
II	9594000	9636000
II	9668000	9687000
II	9711000	9752000
II	9764000	9766000
II	9777000	9793000
II	9967000	10001000
II	10019000	10023000
II	10063000	10065000
II	10093000	10096000
II	10124000	10126000
II	10198000	10201000
II	10527000	10529000
II	10557000	10565000
II	10579000	10581000
II	10676000	10706000
II	10865000	10886000
II	10921000	10949000
II	10998000	11000000
II	11016000	11018000
II	11033000	11035000
II	11113000	11115000
II	11174000	11176000
II	11264000	11328000
II	11502000	11563000
II	11919000	11939000
II	11969000	12107000
II	12168000	12208000
II	12229000	12232000
II	12270000	12272000
II	12724000	12736000
III	10000	28000
III	435000	438000
III	450000	452000
III	476000	494000
III	501000	505000
III	526000	535000
III	582000	610000
III	732000	775000
III	900000	902000
III	982000	986000
III	1107000	1116000
III	1225000	1229000
III	1236000	1238000
III	1407000	1423000
III	1519000	1521000
III	1663000	1669000
III	1687000	1692000
III	1704000	1886000
III	1936000	1954000
III	2029000	2039000
III	2208000	2210000
III	2390000	2393000
III	2647000	2650000
III	2887000	2892000
III	2913000	2917000
III	2936000	2938000
III	3170000	3174000
III	3506000	3511000
III	3544000	3607000
III	4710000	4714000
III	4912000	4914000
III	5131000	5133000
III	5314000	5329000
III	5422000	5427000
III	6923000	6932000
III	7100000	7102000
III	7920000	7923000
III	8280000	8300000
III	8392000	8424000
III	8858000	8868000
III	8880000	8945000
III	8992000	9095000
III	9101000	9106000
III	9365000	9377000
III	9452000	9460000
III	9661000	9663000
III	9809000	9812000
III	9902000	9906000
III	9927000	9934000
III	9973000	10019000
III	10099000	10101000
III	10147000	10158000
III	10271000	10276000
III	10418000	10422000
III	10481000	10486000
III	10687000	10689000
III	10756000	10758000
III	10818000	10820000
IV	10000	13000
IV	191000	290000
IV	704000	706000
IV	747000	754000
IV	765000	767000
IV	911000	914000
IV	981000	984000
IV	996000	998000
IV	1040000	1042000
IV	1130000	1135000
IV	1219000	1225000
IV	1235000	1238000
IV	1350000	1362000
IV	1438000	1440000
IV	1485000	1489000
IV	2034000	2038000
IV	2112000	2114000
IV	2174000	2181000
IV	2191000	2193000
IV	2370000	2372000
IV	2787000	2791000
IV	2864000	2866000
IV	2956000	2959000
IV	2998000	3041000
IV	3227000	3229000
IV	3875000	3878000
IV	4387000	4389000
IV	4456000	4582000
IV	4617000	4655000
IV	4664000	4673000
IV	4691000	4698000
IV	4751000	5113000
IV	5120000	5153000
IV	5206000	5210000
IV	5442000	5446000
IV	5592000	5635000
IV	5642000	5794000
IV	5803000	5881000
IV	6034000	6045000
IV	6051000	6079000
IV	6143000	6161000
IV	6191000	6195000
IV	6211000	6239000
IV	8156000	8191000
IV	9384000	9397000
IV	9634000	9639000
IV	9835000	9839000
IV	10070000	10079000
IV	10090000	10093000
IV	10555000	10580000
IV	10647000	10650000
IV	10865000	10879000
IV	11006000	11013000
IV	11100000	11109000
IV	11357000	11382000
IV	11484000	11531000
IV	11626000	11721000
IV	11788000	11839000
IV	12104000	12166000
IV	12181000	12184000
IV	12214000	12216000
IV	12287000	12347000
IV	12635000	12637000
IV	12648000	12652000
IV	12675000	12679000
IV	12708000	12710000
IV	12749000	12810000
IV	12964000	12966000
IV	13217000	13219000
IV	13268000	13270000
IV	13569000	13571000
V	0	288000
V	336000	338000
V	547000	551000
V	559000	603000
V	649000	770000
V	779000	828000
V	842000	844000
V	984000	996000
V	1045000	1098000
V	1168000	1183000
V	1248000	1251000
V	1484000	1550000
V	1744000	1746000
V	1773000	1775000
V	1914000	1916000
V	2063000	2065000
V	2095000	2101000
V	2261000	2265000
V	2392000	2396000
V	2513000	2619000
V	2632000	2779000
V	2791000	2840000
V	2848000	2850000
V	2876000	2880000
V	2889000	2900000
V	2958000	2969000
V	3004000	3152000
V	3284000	3331000
V	3338000	3359000
V	3420000	3424000
V	3461000	3489000
V	3558000	3592000
V	3693000	3743000
V	3810000	3819000
V	3855000	3859000
V	3894000	3908000
V	4087000	4200000
V	4225000	4231000
V	4333000	4339000
V	4347000	4356000
V	4621000	4623000
V	4653000	4682000
V	4689000	4745000
V	4806000	4865000
V	4975000	4980000
V	4996000	5000000
V	5007000	5018000
V	5031000	5036000
V	5179000	5189000
V	5481000	5511000
V	5644000	5688000
V	5855000	5860000
V	8585000	8587000
V	8603000	8614000
V	8637000	8641000
V	10126000	10150000
V	10175000	10202000
V	10426000	10435000
V	10485000	10526000
V	10596000	10714000
V	10790000	10826000
V	10879000	10957000
V	11265000	11289000
V	11498000	11539000
V	11561000	11573000
V	11658000	11740000
V	11815000	11865000
V	11906000	11928000
V	11994000	11997000
V	12013000	12017000
V	12232000	12278000
V	12413000	12420000
V	12464000	12524000
V	12579000	12582000
V	12634000	12637000
V	12649000	12651000
V	12700000	12702000
V	12756000	12758000
V	12774000	12776000
V	12785000	12799000
V	12817000	12928000
V	12943000	13216000
V	13255000	13326000
V	13384000	13421000
V	13526000	13548000
V	13579000	13585000
V	13596000	13605000
V	13622000	13624000
V	13696000	13699000
V	13862000	13865000
V	13907000	13909000
V	13925000	14040000
V	14051000	14136000
V	14168000	14196000
V	14269000	14274000
V	14302000	14335000
V	14380000	14383000
V	14447000	14449000
V	14727000	14729000
V	14875000	14891000
X	10000	318000
X	593000	639000
X	663000	665000
X	695000	707000
X	754000	756000
X	940000	943000
X	955000	961000
X	1051000	1232000
X	1241000	1246000
X	1282000	1284000
X	1314000	1323000
X	1346000	1349000
X	1448000	1452000
X	1458000	1467000
X	1528000	1572000
X	1631000	1644000
X	1673000	1693000
X	1702000	1705000
X	1768000	1771000
X	1866000	1878000
X	1887000	1894000
X	2045000	2111000
X	2126000	2132000
X	2186000	2199000
X	2297000	2334000
X	2454000	2462000
X	2507000	2582000
X	2649000	2656000
X	2727000	2736000
X	2915000	2927000
X	3089000	3091000
X	3230000	3413000
X	3439000	3530000
X	3767000	3802000
X	3864000	4086000
X	4136000	4139000
X	4146000	4160000
X	4216000	4229000
X	4267000	4843000
X	5700000	5706000
X	5967000	5989000
X	5996000	6007000
X	6478000	6526000
X	7220000	7341000
X	7703000	7707000
X	8126000	8183000
X	8362000	8485000
X	8964000	8978000
X	9810000	9814000
X	10036000	10041000
X	10575000	10623000
X	10880000	10890000
X	11052000	11055000
X	11428000	11430000
X	11545000	11561000
X	11644000	11646000
X	11675000	11678000
X	11903000	11905000
X	11919000	11923000
X	11959000	11978000
X	12280000	12438000
X	12450000	12455000
X	12644000	12648000
X	12876000	12882000
X	13048000	13078000
X	13089000	13176000
X	13184000	13286000
X	13300000	13357000
X	13403000	13408000
X	13477000	13492000
X	13519000	13521000
X	14024000	14046000
X	14062000	14329000
X	14353000	14355000
X	14381000	14433000
X	14676000	14678000
X	14785000	14942000
X	15548000	15560000
X	15696000	15698000
X	15900000	15903000
X	15940000	15948000
X	15953000	15972000
I	23000	26000
I	599000	601000
I	612000	633000
I	779000	781000
I	980000	985000
I	1141000	1166000
I	1250000	1257000
I	1519000	1530000
I	1541000	1550000
I	1658000	1661000
I	1690000	1697000
I	1729000	1731000
I	1991000	2017000
I	2450000	2452000
I	2627000	2653000
I	2853000	2858000
I	3094000	3097000
I	3764000	3781000
I	3789000	3791000
I	3963000	3982000
I	3996000	4005000
I	4458000	4462000
I	4630000	4651000
I	4933000	4937000
I	6467000	6470000
I	8028000	8104000
I	8214000	8216000
I	8324000	8402000
I	8538000	8619000
I	8680000	8730000
I	8816000	8825000
I	8937000	8945000
I	9038000	9051000
I	9074000	9078000
I	9189000	9192000
I	9198000	9208000
I	9229000	9231000
I	9289000	9308000
I	9348000	9354000
I	9410000	9448000
I	9593000	9595000
I	9610000	9669000
I	9719000	9730000
I	9763000	9794000
I	9836000	9848000
I	9900000	9918000
I	9945000	9966000
I	9990000	10024000
I	10077000	10084000
I	10135000	10200000
I	10250000	10252000
I	10346000	10348000
I	10880000	10904000
I	10951000	10953000
I	10965000	11006000
I	11065000	11075000
I	11135000	11137000
I	11250000	11252000
I	11397000	11400000
I	11434000	11555000
I	11726000	11737000
I	11747000	11765000
I	11776000	11778000
I	12048000	12050000
I	12276000	12292000
II	10000	28000
II	185000	187000
II	795000	807000
II	888000	890000
II	905000	907000
II	922000	925000
II	1084000	1109000
II	1210000	1212000
II	1243000	1262000
II	1310000	1403000
II	1448000	1465000
II	1583000	1585000
II	1593000	1609000
II	1774000	1777000
II	2115000	2122000
II	2354000	2359000
II	2432000	2437000
II	2444000	2450000
II	2601000	2603000
II	2710000	2715000
II	2740000	2743000
II	2814000	2846000
II	2869000	2873000
II	2914000	2917000
II	3042000	3044000
II	3274000	3286000
II	3423000	3426000
II	3554000	3559000
II	3654000	3656000
II	3743000	3747000
II	3895000	3905000
II	4019000	4021000
II	4035000	4037000
II	5059000	5088000
II	5176000	5197000
II	5233000	5243000
II	5250000	5304000
II	5582000	5585000
II	5602000	5609000
II	5638000	5652000
II	5831000	5854000
II	6472000	6474000
II	7032000	7034000
II	7188000	7191000
II	7260000	7266000
II	7533000	7593000
II	7923000	7937000
II	8774000	8779000
II	8955000	8958000
II	8984000	8986000
II	9251000	9257000
II	9298000	9300000
II	9338000	9346000
II	9549000	9568000
II	9584000	9587000
II	9594000	9636000
II	9668000	9687000
II	9711000	9752000
II	9777000	9793000
II	9876000	9880000
II	9967000	10001000
II	10019000	10022000
II	10094000	10096000
II	10124000	10127000
II	10198000	10201000
II	10530000	10532000
II	10552000	10568000
II	10620000	10623000
II	10676000	10704000
II	10763000	10784000
II	10865000	10886000
II	10895000	10918000
II	11011000	11018000
II	11107000	11109000
II	11174000	11176000
II	11264000	11269000
II	11327000	11333000
II	11453000	11455000
II	11483000	11563000
II	11919000	11939000
II	11969000	12107000
II	12168000	12206000
II	12270000	12272000
II	12732000	12736000
III	25000	28000
III	433000	459000
III	481000	494000
III	501000	505000
III	526000	535000
III	582000	610000
III	730000	773000
III	895000	897000
III	1094000	1096000
III	1107000	1116000
III	1227000	1229000
III	1236000	1238000
III	1407000	1423000
III	1457000	1461000
III	1519000	1521000
III	1663000	1669000
III	1687000	1692000
III	1704000	1886000
III	1941000	1954000
III	2029000	2039000
III	2193000	2209000
III	2229000	2231000
III	2549000	2551000
III	2887000	2892000
III	2936000	2938000
III	2973000	2975000
III	3546000	3607000
III	5314000	5329000
III	5422000	5427000
III	6926000	6929000
III	7100000	7102000
III	7921000	7923000
III	8280000	8300000
III	8392000	8424000
III	8858000	8867000
III	8880000	8883000
III	8944000	8949000
III	8992000	9095000
III	9101000	9106000
III	9365000	9377000
III	9452000	9460000
III	9890000	9906000
III	9927000	9933000
III	9973000	10019000
III	10147000	10158000
III	10271000	10276000
III	10481000	10499000
III	10687000	10689000
III	10756000	10758000
III	10921000	10924000
IV	191000	200000
IV	207000	290000
IV	748000	754000
IV	936000	938000
IV	996000	998000
IV	1219000	1225000
IV	1235000	1238000
IV	1350000	1362000
IV	1438000	1442000
IV	1582000	1586000
IV	1784000	1786000
IV	2060000	2062000
IV	2112000	2114000
IV	2147000	2160000
IV	2191000	2193000
IV	2343000	2345000
IV	2370000	2383000
IV	2827000	2832000
IV	2998000	3040000
IV	3251000	3255000
IV	4542000	4582000
IV	4617000	4655000
IV	4664000	4673000
IV	4692000	4698000
IV	4751000	4816000
IV	4822000	5153000
IV	5206000	5210000
IV	5248000	5250000
IV	5376000	5383000
IV	5494000	5497000
IV	5554000	5564000
IV	5576000	5634000
IV	5642000	5794000
IV	5803000	5881000
IV	6034000	6045000
IV	6051000	6079000
IV	6143000	6161000
IV	6190000	6193000
IV	6211000	6245000
IV	8156000	8173000
IV	8186000	8190000
IV	9197000	9199000
IV	9384000	9397000
IV	9604000	9606000
IV	9633000	9640000
IV	10070000	10092000
IV	10129000	10131000
IV	10578000	10583000
IV	10647000	10650000
IV	10847000	10850000
IV	10865000	10879000
IV	11006000	11013000
IV	11100000	11109000
IV	11219000	11223000
IV	11345000	11347000
IV	11357000	11382000
IV	11484000	11531000
IV	11683000	11721000
IV	11788000	11839000
IV	12104000	12166000
IV	12181000	12184000
IV	12214000	12216000
IV	12287000	12346000
IV	12624000	12640000
IV	12677000	12680000
IV	12720000	12723000
IV	12749000	12810000
IV	12964000	12966000
IV	13221000	13223000
IV	13569000	13571000
IV	13707000	13741000
IV	13748000	13769000
IV	13776000	13780000
IV	13795000	13799000
IV	13807000	13810000
IV	13816000	13910000
IV	13914000	13919000
V	0	288000
V	336000	338000
V	467000	469000
V	547000	551000
V	563000	603000
V	649000	770000
V	779000	828000
V	984000	996000
V	1045000	1098000
V	1168000	1183000
V	1213000	1215000
V	1222000	1249000
V	1313000	1315000
V	1484000	1550000
V	1727000	1729000
V	1744000	1746000
V	1773000	1775000
V	1914000	1916000
V	2095000	2101000
V	2261000	2265000
V	2513000	2619000
V	2632000	2779000
V	2792000	2794000
V	2803000	2817000
V	2836000	2839000
V	2876000	2880000
V	2889000	2906000
V	2958000	2969000
V	3004000	3152000
V	3284000	3331000
V	3338000	3359000
V	3420000	3424000
V	3461000	3489000
V	3558000	3592000
V	3693000	3743000
V	3810000	3819000
V	3838000	3841000
V	3855000	3859000
V	3894000	3907000
V	4087000	4200000
