pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Hw3	I	8700001	8710000	0	9415	0	3023570	36305
Hw1	I	8700001	8710000	8.922599318887e-05	9415	840	9414297	330228
HC	I	8700001	8710000	0	9415	0	22333349	403876
Hw2	I	8700001	8710000	0	9414	0	412776	10899
Af	I	8700001	8710000	0.0056750080963135	9405	26548	4678055	1253395
LAC	I	8700001	8710000	5.317526352982e-05	9415	155316	2920831787	13400038
Indo2	I	8700001	8710000	0.0005693038481382	9414	32	56209	281
Indo3	I	8700001	8710000	0	9294	0	9294	121
Indo1	I	8700001	8710000	0	9326	0	9326	89
Tw2	I	8700001	8710000	0	9415	0	261683	1937
Tw6	I	8700001	8710000	0	9356	0	55531	959
Tw7	I	8700001	8710000	0	9391	0	9391	24
Tw4	I	8700001	8710000	0	9339	0	138396	2829
Au	I	8700001	8710000	0	9394	0	616841	4549
Mic2	I	8700001	8710000	0.00037381966529519	9399	12624	33770294	2270326
Mic1	I	8700001	8710000	3.1527233197468e-05	9415	356	11291825	241550
Tw5	I	8710001	8720000	0	8473	0	50233	1607
Tw3	I	8710001	8720000	0.00026256787483309	8629	4176	15904459	433781
Tw1	I	8710001	8720000	0	8606	0	1933821	62019
Hw3	I	8710001	8720000	0	8599	0	2738282	69718
Hw1	I	8710001	8720000	1.5956850798165e-05	8571	136	8522985	419415
HC	I	8710001	8720000	5.0970766622729e-05	8621	1024	20089947	775653
Hw2	I	8710001	8720000	0	8450	0	363210	25590
Af	I	8710001	8720000	0.0057702452636217	8592	24556	4255625	1187575
LAC	I	8710001	8720000	5.7606419425139e-05	8640	153616	2666647251	26051949
Indo2	I	8710001	8720000	0.000478040035853	8525	24	50205	1635
Indo3	I	8710001	8720000	0	8421	0	8421	219
Indo1	I	8710001	8720000	0	8476	0	8476	164
Tw2	I	8710001	8720000	0	8525	0	231013	10907
Tw6	I	8710001	8720000	0	8515	0	50335	1505
Tw7	I	8710001	8720000	0	8401	0	8401	239
Tw4	I	8710001	8720000	0	8537	0	125750	3850
Au	I	8710001	8720000	0	8589	0	556892	13348
Mic2	I	8710001	8720000	0.0002370482342756	8640	7196	30356691	2717229
Mic1	I	8710001	8720000	0	8635	0	10103646	480354
Tw5	I	8720001	8730000	0	8798	0	50678	2818
Tw3	I	8720001	8730000	0.00043015516661356	8737	6672	15510682	1349474
Tw1	I	8720001	8730000	2.0943866771875e-05	8568	40	1909867	149729
Hw3	I	8720001	8730000	2.275434522665e-06	6441	4	1757906	1139794
Hw1	I	8720001	8730000	8.2100833663594e-05	8778	700	8526101	701959
HC	I	8720001	8730000	3.2821003997609e-05	8692	636	19377835	2154305
Hw2	I	8720001	8730000	0	8036	0	342748	58472
Af	I	8720001	8730000	0.0049650305216385	7809	16800	3383665	2233415
LAC	I	8720001	8730000	7.4836833218181e-05	8861	194752	2602354905	176361075
Indo2	I	8720001	8730000	0.00049564247656024	8632	24	48422	5074
Indo3	I	8720001	8730000	0	8736	0	8736	180
Indo1	I	8720001	8730000	0	8536	0	8536	380
Tw2	I	8720001	8730000	0	8632	0	229141	20507
Tw6	I	8720001	8730000	0	8525	0	50055	3441
Tw7	I	8720001	8730000	0	5645	0	5645	3271
Tw4	I	8720001	8730000	0	8648	0	124764	8976
Au	I	8720001	8730000	0	8734	0	550154	38302
Mic2	I	8720001	8730000	0.00030229564252337	8890	9248	30592568	3537880
Mic1	I	8720001	8730000	0.00020761452108461	8908	2088	10057100	865000
Tw5	I	8730001	8740000	0	8860	0	52365	879
Tw3	I	8730001	8740000	0.00018907220813069	8874	3120	16501632	279102
Tw1	I	8730001	8740000	0	8874	0	2032737	17157
Hw3	I	8730001	8740000	0	8873	0	2824468	59582
Hw1	I	8730001	8740000	1.7715321427899e-05	8873	160	9031730	152860
HC	I	8730001	8740000	1.9271727155085e-05	8874	404	20963352	467358
Hw2	I	8730001	8740000	0	8814	0	378399	20931
Af	I	8730001	8740000	0.00034970178614385	8874	1916	5478954	111666
LAC	I	8730001	8740000	5.066758682836e-05	8874	138512	2733739826	31886644
Indo2	I	8730001	8740000	0.00053812003920589	8838	28	52033	1211
Indo3	I	8730001	8740000	0	8685	0	8685	189
Indo1	I	8730001	8740000	0	8709	0	8709	165
Tw2	I	8730001	8740000	0	8831	0	242865	5607
Tw6	I	8730001	8740000	0	8841	0	52886	358
Tw7	I	8730001	8740000	0	8803	0	8803	71
Tw4	I	8730001	8740000	0	8873	0	131824	1286
Au	I	8730001	8740000	5.598389063547e-05	8834	32	571593	14091
Mic2	I	8730001	8740000	0.00029529154503356	8874	9440	31968406	2001266
Mic1	I	8730001	8740000	0.0001369081617238	8874	1460	10664083	206567
Tw5	I	8740001	8750000	7.1069417053107e-05	9383	4	56283	15
Tw3	I	8740001	8750000	0.00025668367137864	9383	4416	17204055	539198
Tw1	I	8740001	8750000	0	9238	0	2106504	60969
Hw3	I	8740001	8750000	4.2763947996188e-06	8791	12	2806102	243373
Hw1	I	8740001	8750000	5.9045230309663e-05	9383	568	9619744	91661
HC	I	8740001	8750000	9.8338767112321e-05	9383	2216	22534348	125597
Hw2	I	8740001	8750000	0	9214	0	410486	11749
Af	I	8740001	8750000	0.00027501615719924	9379	1580	5745117	166173
LAC	I	8740001	8750000	8.3351967055529e-05	9383	242472	2909013531	15245334
Indo2	I	8740001	8750000	0.00069753923658206	9350	36	51610	4688
Indo3	I	8740001	8750000	0	9332	0	9332	51
Indo1	I	8740001	8750000	0	9153	0	9153	230
Tw2	I	8740001	8750000	0	9383	0	260621	2103
Tw6	I	8740001	8750000	0	9383	0	56058	240
Tw7	I	8740001	8750000	0	9306	0	9306	77
Tw4	I	8740001	8750000	0	9234	0	137728	3017
Au	I	8740001	8750000	0	9383	0	618194	1084
Mic2	I	8740001	8750000	0.00085281883189856	9383	28956	33953284	1964840
Mic1	I	8740001	8750000	0.00032191060381577	9383	3600	11183229	310946
Tw5	I	8750001	8760000	0	9389	0	56114	280
Tw3	I	8750001	8760000	0.00011375354492384	9399	1872	16456630	1316879
Tw1	I	8750001	8760000	6.3454233867111e-05	9399	136	2143277	27892
Hw3	I	8750001	8760000	0	9387	0	3007131	47544
Hw1	I	8750001	8760000	8.3255073564183e-06	9395	80	9609024	118941
HC	I	8750001	8760000	1.2115388744073e-05	9399	272	22450786	247799
Hw2	I	8750001	8760000	0	9397	0	417660	5295
Af	I	8750001	8760000	0.00021388832062825	9399	1240	5797418	123952
LAC	I	8750001	8760000	5.0865986502726e-05	9399	148168	2912909199	16336146
Indo2	I	8750001	8760000	0.00042625745950554	9399	24	56304	90
Indo3	I	8750001	8760000	0	9396	0	9396	3
Indo1	I	8750001	8760000	0	9397	0	9397	2
Tw2	I	8750001	8760000	0	8812	0	244015	19157
Tw6	I	8750001	8760000	0	8827	0	52552	3842
Tw7	I	8750001	8760000	0	9303	0	9303	96
Tw4	I	8750001	8760000	5.6887270762076e-05	9394	8	140629	356
Au	I	8750001	8760000	0	9399	0	616449	3885
Mic2	I	8750001	8760000	0.00058756960142942	9399	19292	32833557	3145815
Mic1	I	8750001	8760000	0.0002356298166327	9399	2640	11204015	309760
Tw5	I	8760001	8770000	0	9499	0	56984	16
Tw3	I	8760001	8770000	0.00013449643609662	9500	2400	17844339	120161
Tw1	I	8760001	8770000	0	9500	0	2187173	7327
Hw3	I	8760001	8770000	0	9500	0	3081983	5517
Hw1	I	8760001	8770000	0	9500	0	9789696	42804
HC	I	8760001	8770000	2.2750420882786e-05	9500	520	22856720	85780
Hw2	I	8760001	8770000	0	9500	0	424117	3383
Af	I	8760001	8770000	0.00024266178527683	9500	1448	5967153	17847
LAC	I	8760001	8770000	3.6554196889499e-05	9500	107944	2952985134	7737366
Indo2	I	8760001	8770000	0.00077226853883282	9500	44	56975	25
Indo3	I	8760001	8770000	0	9496	0	9496	4
Indo1	I	8760001	8770000	0	9498	0	9498	2
Tw2	I	8760001	8770000	0	9500	0	265636	364
Tw6	I	8760001	8770000	0	9500	0	56915	85
Tw7	I	8760001	8770000	0	9484	0	9484	16
Tw4	I	8760001	8770000	0	9500	0	142446	54
Au	I	8760001	8770000	5.1064047081051e-05	9500	32	626664	336
Mic2	I	8760001	8770000	0.0006141461850902	9500	21212	34539008	1826992
Mic1	I	8760001	8770000	0.00033599231500272	9500	3860	11488358	149142
Tw5	I	8770001	8780000	0	9240	0	55440	0
Tw3	I	8770001	8780000	0.00013214730738559	9240	2280	17253473	219367
Tw1	I	8770001	8780000	0	9240	0	2120892	13548
Hw3	I	8770001	8780000	3.0000535236822e-05	9213	88	2933281	69719
Hw1	I	8770001	8780000	0	9240	0	9460384	103016
HC	I	8770001	8780000	2.4485598754583e-05	9240	544	22217141	97459
Hw2	I	8770001	8780000	0	9182	0	402276	13524
Af	I	8770001	8780000	0.0012763887834476	9240	7364	5769402	51798
LAC	I	8770001	8780000	6.7901059209578e-05	9240	194828	2869292501	10399699
Indo2	I	8770001	8780000	0.0074432180972362	9240	408	54815	625
Indo3	I	8770001	8780000	0	9041	0	9041	199
Indo1	I	8770001	8780000	0	9240	0	9240	0
Tw2	I	8770001	8780000	0	9240	0	256130	2590
Tw6	I	8770001	8780000	0	9206	0	55141	299
Tw7	I	8770001	8780000	0	9116	0	9116	124
Tw4	I	8770001	8780000	0	9240	0	138510	90
Au	I	8770001	8780000	0	9240	0	609105	735
Mic2	I	8770001	8780000	0.00063821901477881	9240	21480	33656158	1714562
Mic1	I	8770001	8780000	0.0002338864443762	9240	2616	11184915	134085
Tw5	I	8780001	8790000	0	9256	0	55461	147
Tw3	I	8780001	8790000	0.00023231281058226	9268	4032	17355909	169879
Tw1	I	8780001	8790000	0	9268	0	2132103	8805
Hw3	I	8780001	8790000	0	9268	0	2985092	27008
Hw1	I	8780001	8790000	3.024959063271e-05	9268	288	9520790	71590
HC	I	8780001	8790000	8.1128860422832e-05	9268	1804	22236230	145990
Hw2	I	8780001	8790000	3.9936600646474e-05	9213	16	400635	16425
Af	I	8780001	8790000	0.002660315152729	9268	15408	5791795	47045
LAC	I	8780001	8790000	6.2594405635186e-05	9268	179980	2875336832	13081708
Indo2	I	8780001	8790000	0.014324279654014	9268	780	54453	1155
Indo3	I	8780001	8790000	0	9138	0	9138	130
Indo1	I	8780001	8790000	0	9254	0	9254	14
Tw2	I	8780001	8790000	7.7608418961289e-05	9268	20	257704	1800
Tw6	I	8780001	8790000	0	9260	0	55435	173
Tw7	I	8780001	8790000	0	9190	0	9190	78
Tw4	I	8780001	8790000	0	9268	0	138393	627
Au	I	8780001	8790000	0	9260	0	607610	4078
Mic2	I	8780001	8790000	0.00035711124827	9268	12012	33636577	1841327
Mic1	I	8780001	8790000	0.00020592677640669	9268	2304	11188443	164857
Tw5	I	8790001	8800000	0	8890	0	51745	2927
Tw3	I	8790001	8800000	0.0002121244733932	8924	3400	16028325	1202467
Tw1	I	8790001	8800000	0	8669	0	1959242	145630
Hw3	I	8790001	8800000	0	8493	0	2667499	293901
Hw1	I	8790001	8800000	0	8842	0	8931456	499464
HC	I	8790001	8800000	4.9142706917551e-05	8930	1024	20837273	1168207
Hw2	I	8790001	8800000	0	8778	0	379158	30882
Af	I	8790001	8800000	0.00013197063653337	8795	704	5334520	406040
LAC	I	8790001	8800000	5.5013845024842e-05	9073	149720	2721496742	118303618
Indo2	I	8790001	8800000	0.00023110700254218	8804	12	51924	2748
Indo3	I	8790001	8800000	0	8561	0	8561	551
Indo1	I	8790001	8800000	0	8612	0	8612	500
Tw2	I	8790001	8800000	0	8816	0	241900	13236
Tw6	I	8790001	8800000	0	8757	0	51997	2675
Tw7	I	8790001	8800000	0	8577	0	8577	535
Tw4	I	8790001	8800000	0	8829	0	128517	8163
Au	I	8790001	8800000	0	8857	0	573046	28346
Mic2	I	8790001	8800000	0.00045485936766646	8967	14160	31130501	3750235
Mic1	I	8790001	8800000	0.00031068047879442	9004	3228	10390096	772104
Tw5	I	8800001	8810000	7.3042017420521e-05	9233	4	54763	803
Tw3	I	8800001	8810000	0.00024570784983626	9228	4176	16995794	516757
Tw1	I	8800001	8810000	0	8985	0	2064359	74932
Hw3	I	8800001	8810000	0	8985	0	2893907	115918
Hw1	I	8800001	8810000	0	9183	0	9231925	353210
HC	I	8800001	8810000	7.3849270607563e-05	9216	1608	21774081	591234
Hw2	I	8800001	8810000	0	8988	0	391642	25103
Af	I	8800001	8810000	0.00019242181133183	8986	1084	5633457	200973
LAC	I	8800001	8810000	3.5969430733192e-05	9238	101456	2820617339	65619616
Indo2	I	8800001	8810000	7.4510096118024e-05	8979	4	53684	1882
Indo3	I	8800001	8810000	0	8909	0	8909	352
Indo1	I	8800001	8810000	0	8949	0	8949	312
Tw2	I	8800001	8810000	0	9176	0	251540	7768
Tw6	I	8800001	8810000	0	9116	0	54331	1235
Tw7	I	8800001	8810000	0	9044	0	9044	217
Tw4	I	8800001	8810000	0	8987	0	134718	4197
Au	I	8800001	8810000	0	9185	0	601300	9926
Mic2	I	8800001	8810000	0.0001479252053335	8987	4788	32367709	3083399
Mic1	I	8800001	8810000	0.00021411894399791	9113	2316	10816418	528307
Tw5	I	8810001	8820000	0	7906	0	46236	1578
Tw3	I	8810001	8820000	0.0025090735014319	7917	34100	13590674	1478705
Tw1	I	8810001	8820000	2.6974772518372e-05	6760	40	1482867	357972
Hw3	I	8810001	8820000	1.9741745071556e-05	7661	48	2431396	158529
Hw1	I	8810001	8820000	2.0054915372017e-05	7901	160	7978094	269821
HC	I	8810001	8820000	2.1619504078844e-05	7899	400	18501812	743323
Hw2	I	8810001	8820000	0	6692	0	276273	82332
Af	I	8810001	8820000	9.4854233513464e-05	6840	376	3963977	1056493
LAC	I	8810001	8820000	7.0254340085292e-05	7967	170068	2420747242	62831453
Indo2	I	8810001	8820000	0.0001029442042413	6616	4	38856	8958
Indo3	I	8810001	8820000	0	6541	0	6541	1428
Indo1	I	8810001	8820000	0	6467	0	6467	1502
Tw2	I	8810001	8820000	0	7873	0	213812	9320
Tw6	I	8810001	8820000	0	7774	0	46134	1680
Tw7	I	8810001	8820000	0	7593	0	7593	376
Tw4	I	8810001	8820000	0	6651	0	97250	22285
Au	I	8810001	8820000	0	7831	0	503519	22435
Mic2	I	8810001	8820000	5.1949146354536e-05	6839	1228	23638502	6866830
Mic1	I	8810001	8820000	0.001978004478448	7813	15576	7874603	1887422
Tw5	I	8820001	8830000	0	8990	0	53870	70
Tw3	I	8820001	8830000	0.0037013283511413	8990	60788	16423293	576797
Tw1	I	8820001	8830000	0	7967	0	1785467	291223
Hw3	I	8820001	8830000	0	8842	0	2819980	101770
Hw1	I	8820001	8830000	3.4828339820112e-05	8990	320	9187920	116730
HC	I	8820001	8830000	7.7480281779248e-05	8990	1668	21528058	182792
Hw2	I	8820001	8830000	0	8423	0	367366	37184
Af	I	8820001	8830000	0.00023708259982474	8498	1152	4859066	804634
LAC	I	8820001	8830000	0.00010662107178341	8990	297252	2787929206	13849244
Indo2	I	8820001	8830000	8.6465921618642e-05	7846	4	46261	7679
Indo3	I	8820001	8830000	0	7777	0	7777	1213
Indo1	I	8820001	8830000	0	8177	0	8177	813
Tw2	I	8820001	8830000	0	8972	0	249495	2225
Tw6	I	8820001	8830000	0	8990	0	53675	265
Tw7	I	8820001	8830000	0	8979	0	8979	11
Tw4	I	8820001	8830000	0	8441	0	121869	12981
Au	I	8820001	8830000	0	8990	0	592987	353
Mic2	I	8820001	8830000	0.0001157773760751	8627	3364	29055763	5357957
Mic1	I	8820001	8830000	0.0028432895163796	8990	26892	9458059	1554691
Tw5	I	8830001	8840000	0	9526	0	57001	161
Tw3	I	8830001	8840000	0.0003076208360503	9527	5496	17866150	149407
Tw1	I	8830001	8840000	0	9527	0	2182637	18100
Hw3	I	8830001	8840000	1.5630067560967e-05	9527	48	3071004	25271
Hw1	I	8830001	8840000	8.1745361563821e-06	9527	80	9786488	73957
HC	I	8830001	8840000	0.00012411054473779	9527	2840	22882826	124879
Hw2	I	8830001	8840000	0	9527	0	422672	6043
Af	I	8830001	8840000	0.0003276954715239	9527	1952	5956750	45260
LAC	I	8830001	8840000	3.3793042668379e-05	9527	99844	2954572661	14564524
Indo2	I	8830001	8840000	7.0286417149886e-05	9520	4	56910	252
Indo3	I	8830001	8840000	0	9505	0	9505	22
Indo1	I	8830001	8840000	0	9504	0	9504	23
Tw2	I	8830001	8840000	0	9527	0	264119	2637
Tw6	I	8830001	8840000	0	9526	0	57046	116
Tw7	I	8830001	8840000	0	9455	0	9455	72
Tw4	I	8830001	8840000	0	9527	0	142304	601
Au	I	8830001	8840000	0	9527	0	627051	1731
Mic2	I	8830001	8840000	0.00027031940949485	9527	9392	34744083	1725273
Mic1	I	8830001	8840000	0.00028710565340678	9527	3312	11535823	134752
Tw5	I	8840001	8850000	7.0083223828296e-05	9535	4	57075	135
Tw3	I	8840001	8850000	0.0003070156083026	9535	5496	17901370	129315
Tw1	I	8840001	8850000	0	9535	0	2179787	22798
Hw3	I	8840001	8850000	0	9535	0	3038213	60662
Hw1	I	8840001	8850000	2.4661682814589e-05	9535	240	9731696	137029
HC	I	8840001	8850000	9.8300894402582e-05	9535	2248	22868561	158464
Hw2	I	8840001	8850000	0	9534	0	418953	10122
Af	I	8840001	8850000	0.000243496421305	9535	1456	5979554	27496
LAC	I	8840001	8850000	3.2256305880643e-05	9535	95424	2958305280	13325145
Indo2	I	8840001	8850000	0.00027969583078402	9535	16	57205	5
Indo3	I	8840001	8850000	0	9534	0	9534	1
Indo1	I	8840001	8850000	0	9512	0	9512	23
Tw2	I	8840001	8850000	0	9535	0	265264	1716
Tw6	I	8840001	8850000	0	9535	0	57105	105
Tw7	I	8840001	8850000	0	9494	0	9494	41
Tw4	I	8840001	8850000	0	9535	0	142269	756
Au	I	8840001	8850000	5.0970510374092e-05	9535	32	627814	1496
Mic2	I	8840001	8850000	0.00014900826055224	9535	5196	34870550	1629430
Mic1	I	8840001	8850000	0.00021364369054956	9535	2472	11570667	109708
Tw5	I	8850001	8860000	0	9148	0	54853	41
Tw3	I	8850001	8860000	0.0002443044915788	9149	4200	17191661	109098
Tw1	I	8850001	8860000	0	9149	0	2100831	12588
Hw3	I	8850001	8860000	0	9149	0	2947484	25941
Hw1	I	8850001	8860000	2.5613223253392e-05	9149	240	9370160	99055
HC	I	8850001	8860000	9.64618037875e-05	9149	2120	21977611	117224
Hw2	I	8850001	8860000	0	9149	0	404418	7287
Af	I	8850001	8860000	0.00018941521895368	9149	1084	5722877	40993
LAC	I	8850001	8860000	4.5885330123402e-05	9149	130352	2840820795	10510800
Indo2	I	8850001	8860000	0.0001463807362951	9142	8	54652	242
Indo3	I	8850001	8860000	0	9124	0	9124	25
Indo1	I	8850001	8860000	0	9096	0	9096	53
Tw2	I	8850001	8860000	0	9149	0	255251	921
Tw6	I	8850001	8860000	0	9149	0	54614	280
Tw7	I	8850001	8860000	0	9100	0	9100	49
Tw4	I	8850001	8860000	0	9148	0	137107	128
Au	I	8850001	8860000	0	9149	0	602754	1080
Mic2	I	8850001	8860000	0.00014625372725976	9149	4880	33366671	1655701
Mic1	I	8850001	8860000	0.00024447706742906	9149	2712	11093065	114460
Tw5	I	8860001	8870000	0	9484	0	56814	90
Tw3	I	8860001	8870000	0.00027617549734435	9484	4896	17727858	206386
Tw1	I	8860001	8870000	0	9484	0	2182950	7854
Hw3	I	8860001	8870000	0	9484	0	3015475	66825
Hw1	I	8860001	8870000	3.2915891257416e-05	9484	320	9721748	94192
HC	I	8860001	8870000	0.00013844536397778	9484	3152	22767104	136756
Hw2	I	8860001	8870000	0	9312	0	409238	17542
Af	I	8860001	8870000	0.00033339165437679	9484	1976	5926963	47957
LAC	I	8860001	8870000	3.4435934222269e-05	9484	101408	2944830808	10905212
Indo2	I	8860001	8870000	0.00014168570568337	9478	8	56463	441
Indo3	I	8860001	8870000	0	9391	0	9391	93
Indo1	I	8860001	8870000	0	9477	0	9477	7
Tw2	I	8860001	8870000	0	9484	0	261327	4225
Tw6	I	8860001	8870000	0	9463	0	56238	666
Tw7	I	8860001	8870000	0	8736	0	8736	748
Tw4	I	8860001	8870000	0	9479	0	141800	460
Au	I	8860001	8870000	0	9484	0	624087	1857
Mic2	I	8860001	8870000	9.1057114971004e-05	9484	3164	34747422	1557330
Mic1	I	8860001	8870000	0.00018285321014484	9484	2100	11484622	133278
Tw5	I	8870001	8880000	0	9535	0	57140	142
Tw3	I	8870001	8880000	0.00058943049496579	9547	10440	17712012	341365
Tw1	I	8870001	8880000	0	9544	0	2187977	17380
Hw3	I	8870001	8880000	0	9547	0	3063251	39524
Hw1	I	8870001	8880000	3.96837694508e-05	9547	388	9777297	103848
HC	I	8870001	8880000	0.00025874884704879	9547	5920	22879329	176676
Hw2	I	8870001	8880000	0	9544	0	423938	5677
Af	I	8870001	8880000	0.00061964282655438	9547	3328	5370836	643774
LAC	I	8870001	8880000	0.0001726560839484	9547	511420	2962073437	13296848
Indo2	I	8870001	8880000	0.00049107299449297	9528	28	57018	264
Indo3	I	8870001	8880000	0	9519	0	9519	28
Indo1	I	8870001	8880000	0	9520	0	9520	27
Tw2	I	8870001	8880000	0	9547	0	264695	2621
Tw6	I	8870001	8880000	0	9547	0	57082	200
Tw7	I	8870001	8880000	0	9440	0	9440	107
Tw4	I	8870001	8880000	0	9538	0	142715	490
Au	I	8870001	8880000	0	9547	0	629021	1081
Mic2	I	8870001	8880000	0.00030327596761993	9547	10640	35083558	1462358
Mic1	I	8870001	8880000	0.00043241486464211	9547	4992	11544469	150606
Tw5	I	8880001	8890000	0	9711	0	57971	295
Tw3	I	8880001	8890000	0.00082232821290293	9711	14952	18182521	180980
Tw1	I	8880001	8890000	0	9711	0	2225780	17461
Hw3	I	8880001	8890000	0	9633	0	3067986	88089
Hw1	I	8880001	8890000	8.0032901525817e-05	9711	800	9995889	54996
HC	I	8880001	8890000	0.00016755324500974	9711	3880	23156818	295247
Hw2	I	8880001	8890000	0	9640	0	426723	10272
Af	I	8880001	8890000	0.00059302280044322	9711	3604	6077338	40592
LAC	I	8880001	8890000	0.00017205235563969	9711	511664	2973885467	52596238
Indo2	I	8880001	8890000	0.00013780985685001	9711	8	58051	215
Indo3	I	8880001	8890000	0	9606	0	9606	105
Indo1	I	8880001	8890000	0	9632	0	9632	79
Tw2	I	8880001	8890000	4.452624079791e-05	9711	12	269504	2404
Tw6	I	8880001	8890000	0	9711	0	58146	120
Tw7	I	8880001	8890000	0	9704	0	9704	7
Tw4	I	8880001	8890000	5.5068732661954e-05	9711	8	145273	392
Au	I	8880001	8890000	0	9711	0	639336	1590
Mic2	I	8880001	8890000	0.00063348997536257	9711	22636	35732215	1441493
Mic1	I	8880001	8890000	0.00060432428353753	9711	7112	11768516	127459
Tw5	I	8890001	8900000	0	9603	0	56498	1120
Tw3	I	8890001	8900000	0.00051474926996545	9603	9096	17670739	488534
Tw1	I	8890001	8900000	0	9390	0	2145140	73153
Hw3	I	8890001	8900000	0	9411	0	2999900	121075
Hw1	I	8890001	8900000	0	9584	0	9597876	341229
HC	I	8890001	8900000	8.9177536143046e-05	9603	2004	22472027	719218
Hw2	I	8890001	8900000	0	9390	0	408737	23398
Af	I	8890001	8900000	0.00064107997953211	9478	3736	5827666	222224
LAC	I	8890001	8900000	8.6418668084586e-05	9603	253396	2932190528	60632437
Indo2	I	8890001	8900000	6.9958199975515e-05	9602	4	57177	441
Indo3	I	8890001	8900000	0	9412	0	9412	191
Indo1	I	8890001	8900000	0	9478	0	9478	125
Tw2	I	8890001	8900000	0	9562	0	262174	6710
Tw6	I	8890001	8900000	0	9459	0	56274	1344
Tw7	I	8890001	8900000	0	8491	0	8491	1112
Tw4	I	8890001	8900000	0	9483	0	140700	3345
Au	I	8890001	8900000	0	9603	0	615711	18087
Mic2	I	8890001	8900000	0.00022168925434166	9603	7732	34877649	1882635
Mic1	I	8890001	8900000	0.00037478814597628	9602	4252	11345076	418599
Tw5	I	8900001	8910000	0	9625	0	57740	10
Tw3	I	8900001	8910000	0.00033822598591355	9625	6120	18094411	106464
Tw1	I	8900001	8910000	0	9625	0	2216491	6884
Hw3	I	8900001	8910000	0	9625	0	3116920	11205
Hw1	I	8900001	8910000	3.2302959768783e-05	9625	320	9906213	55662
HC	I	8900001	8910000	2.9341453091452e-05	9625	680	23175403	68972
Hw2	I	8900001	8910000	0	9620	0	425899	7226
Af	I	8900001	8910000	0.00036566957786158	9625	2212	6049177	14573
LAC	I	8900001	8910000	7.1865331670668e-05	9625	214940	2990871885	8807490
Indo2	I	8900001	8910000	0.00013936068286735	9625	8	57405	345
Indo3	I	8900001	8910000	0	9620	0	9620	5
Indo1	I	8900001	8910000	0	9615	0	9615	10
Tw2	I	8900001	8910000	0	9562	0	265054	4446
Tw6	I	8900001	8910000	0	9621	0	57406	344
Tw7	I	8900001	8910000	0	9547	0	9547	78
Tw4	I	8900001	8910000	0	9625	0	144348	27
Au	I	8900001	8910000	0	9625	0	634473	777
Mic2	I	8900001	8910000	0.00013962372085016	9625	4944	35409456	1435044
Mic1	I	8900001	8910000	0.00021167527881924	9625	2472	11678265	112360
Tw5	I	8910001	8920000	6.9613644274278e-05	9610	4	57460	662
Tw3	I	8910001	8920000	0.0003659191142451	9687	6600	18036773	281344
Tw1	I	8910001	8920000	0	9650	0	2210658	27039
Hw3	I	8910001	8920000	0	9687	0	3138724	9551
Hw1	I	8910001	8920000	1.6051615575043e-05	9687	160	9967844	58201
HC	I	8910001	8920000	6.0713416082804e-05	9687	1416	23322687	71418
Hw2	I	8910001	8920000	0	9687	0	431723	4192
Af	I	8910001	8920000	0.00046978640980191	9687	2860	6087873	14937
LAC	I	8910001	8920000	6.320351445184e-05	9687	190116	3007997287	11004698
Indo2	I	8910001	8920000	6.921373200443e-05	9687	4	57792	330
Indo3	I	8910001	8920000	0	9599	0	9599	88
Indo1	I	8910001	8920000	0	9677	0	9677	10
Tw2	I	8910001	8920000	0	9645	0	266662	4574
Tw6	I	8910001	8920000	0	9687	0	57992	130
Tw7	I	8910001	8920000	0	9619	0	9619	68
Tw4	I	8910001	8920000	0	9651	0	144182	1123
Au	I	8910001	8920000	5.0102475218846e-05	9687	32	638691	651
Mic2	I	8910001	8920000	0.00013131337886927	9687	4640	35335318	1746518
Mic1	I	8910001	8920000	0.00022498239435715	9687	2628	11680914	185661
Tw5	I	8920001	8930000	0	9520	0	56040	1362
Tw3	I	8920001	8930000	0.00041679461986081	9545	7264	17428248	662949
Tw1	I	8920001	8930000	1.1315806720363e-05	9491	24	2120927	89050
Hw3	I	8920001	8930000	0	9328	0	2947782	161493
Hw1	I	8920001	8930000	0	9529	0	9539483	362362
HC	I	8920001	8930000	7.836563513771e-05	9567	1740	22203610	900695
Hw2	I	8920001	8930000	1.9714679303776e-05	9428	8	405789	24726
Af	I	8920001	8930000	0.0005629470170924	9567	3204	5691477	335733
LAC	I	8920001	8930000	8.3688040326974e-05	9567	244276	2918887801	62715584
Indo2	I	8920001	8930000	0.00042174814606544	9566	24	56906	496
Indo3	I	8920001	8930000	0	9513	0	9513	54
Indo1	I	8920001	8930000	0	9470	0	9470	97
Tw2	I	8920001	8930000	0	9478	0	258085	9791
Tw6	I	8920001	8930000	0	9323	0	54958	2444
Tw7	I	8920001	8930000	0	9358	0	9358	209
Tw4	I	8920001	8930000	0	9312	0	137467	6038
Au	I	8920001	8930000	0	9474	0	612747	18675
Mic2	I	8920001	8930000	0.00025099527899157	9567	8588	34215783	2406693
Mic1	I	8920001	8930000	0.00026422115310515	9565	2952	11172459	547116
Tw5	I	8930001	8940000	0.00015165301789506	8937	8	52752	1146
Tw3	I	8930001	8940000	0.0004520033666542	8983	7388	16345011	641842
Tw1	I	8930001	8940000	0	8814	0	1982025	93048
