pop	chromosome	window_pos_1	window_pos_2	tajima_d	no_sites	raw_pi	raw_watterson_theta	tajima_d_stdev
Tw3	II	6110001	6120000	-0.068181378742958	9289	0.82496033844527	0.85174089936446	0.39278409168223
Tw1	II	6110001	6120000	-2.5865524081442	9289	0	0.82296427950436	0.31817034787817
Hw3	II	6110001	6120000	-2.9599122213492	9289	0	1.5723442764596	0.53121314379483
Hw1	II	6110001	6120000	-0.37208651759812	9289	1.5079766140458	1.8419221527344	0.897494326976
HC	II	6110001	6120000	-0.95208983826498	9289	0.74865424430642	1.2451875981012	0.52151943423704
Hw2	II	6110001	6120000	-4.0098351127052	9247	0	1.7674288118951	0.44077343886161
Af	II	6110001	6120000	-0.025357965329265	9289	3.8285714285714	3.8584141248982	1.1768568944417
LAC	II	6110001	6120000	-1.4707901842992	9289	1.2040226701728	4.691375927338	2.3710746062851
Indo2	II	6110001	6120000	-5.3649854410864	9289	0.66666666666667	1.6363636363636	0.18074549881735
Indo3	II	6110001	6120000	NA	9242	0	6	0
Indo1	II	6110001	6120000	NA	9287	0	4	0
Tw2	II	6110001	6120000	-3.7241200618287	9272	0	0.77134986225895	0.20712271609207
Tw6	II	6110001	6120000	-9.0534129318333	9186	0	1.6363636363636	0.18074549881735
Tw7	II	6110001	6120000	NA	9284	0	6	0
Tw4	II	6110001	6120000	-4.738488466137	9284	0	0.87591240875912	0.1848505942388
Au	II	6110001	6120000	-3.5170357533006	9289	0	1.3245571071902	0.37661178335965
Mic2	II	6110001	6120000	1.4569680660392	9289	2.2753908764798	1.1930360309018	0.74288165321317
Mic1	II	6110001	6120000	-0.65074258370801	9289	0.40591966173362	0.67639290327317	0.4156378394639
Tw5	II	6120001	6130000	-5.898149664465	9086	2	4.9090909090909	0.49322093785065
Tw3	II	6120001	6130000	-0.018849853836414	9086	2.5383395029085	2.5552226980934	0.8956671670449
Tw1	II	6120001	6130000	-3.2001022861128	9086	0	1.9202499855102	0.6000589399418
Hw3	II	6120001	6130000	-2.922583640404	9086	0.14769230769231	2.0964590352795	0.6667958790455
Hw1	II	6120001	6130000	-2.6898929293998	9086	0	1.5927378016661	0.59211940529601
HC	II	6120001	6130000	-1.789697366893	9086	0.50351966873706	1.6602501308016	0.64632740901478
Hw2	II	6120001	6130000	-4.3143714356162	9086	0	2.8278860990321	0.65545726445507
Af	II	6120001	6130000	-0.63292795511585	9086	2.3111111111111	2.8938105936736	0.92064109011566
LAC	II	6120001	6130000	-0.84059745147604	9086	3.1841869419614	5.243254221122	2.4495283390938
Indo2	II	6120001	6130000	-8.0955232342141	9086	0.66666666666667	3.8181818181818	0.38929110081433
Indo3	II	6120001	6130000	NA	9083	0	8	0
Indo1	II	6120001	6130000	NA	9069	0	8	0
Tw2	II	6120001	6130000	-4.8358475136812	9086	0	3.0853994490358	0.63802662104354
Tw6	II	6120001	6130000	-7.3484692283496	9084	0	0.54545454545455	0.07422696190252
Tw7	II	6120001	6130000	NA	8978	0	7	0
Tw4	II	6120001	6130000	-5.1501554892396	9086	0.53333333333333	3.9416058394161	0.66178050608448
Au	II	6120001	6130000	-4.0590523205364	9086	0	2.980253491178	0.73422396555464
Mic2	II	6120001	6130000	2.2566545664379	9086	4.5488842347494	1.9909186489566	1.1335211085631
Mic1	II	6120001	6130000	-1.9568391183368	9086	0.31025140490979	1.7903111768328	0.75635230206403
Tw5	II	6130001	6140000	-4.6704941735851	9160	2	3.8181818181818	0.38929110081433
Tw3	II	6130001	6140000	0.35453844160713	9212	2.2073933320785	1.9179266427477	0.81646065802799
Tw1	II	6130001	6140000	-2.9722393286114	9111	0	1.3716071325073	0.46147264094917
Hw3	II	6130001	6140000	-2.9599122213492	9116	0	1.5723442764596	0.53121314379483
Hw1	II	6130001	6140000	-1.010523636947	9285	0.78864415977292	1.6737862015913	0.87592413423654
HC	II	6130001	6140000	-1.4411846773505	9192	0.4935817805383	1.2451875981012	0.52151943423704
Hw2	II	6130001	6140000	-4.0098351127052	9131	0	1.7674288118951	0.44077343886161
Af	II	6130001	6140000	0.097748782319368	9188	2.4888888888889	2.4115088280614	0.79162173677729
LAC	II	6130001	6140000	-1.3275865488332	9319	2.1647281307157	5.9334781171681	2.8387979599256
Indo2	II	6130001	6140000	-5.7500980626677	9182	1.3333333333333	3.2727272727273	0.33728015040046
Indo3	II	6130001	6140000	NA	9081	0	7	0
Indo1	II	6130001	6140000	NA	9084	0	2	0
Tw2	II	6130001	6140000	-4.5346962386746	9146	0	1.9283746556474	0.42524891506537
Tw6	II	6130001	6140000	-8.5187540145537	8948	0	1.0909090909091	0.12805970087238
Tw7	II	6130001	6140000	NA	9008	0	7	0
Tw4	II	6130001	6140000	-4.738488466137	9092	0	0.87591240875912	0.1848505942388
Au	II	6130001	6140000	-3.6862971720651	9131	0	1.6556963839878	0.44914891738373
Mic2	II	6130001	6140000	2.6376933983456	9313	2.5563218390805	1.230214274315	0.5027527329739
Mic1	II	6130001	6140000	-0.93368870712235	9317	0.67386504070023	1.3504346478444	0.72462010302059
Tw5	II	6140001	6150000	-6.3830087038996	9524	1.3333333333333	3.8181818181818	0.38929110081433
Tw3	II	6140001	6150000	-0.37456252703015	9524	1.6499206768905	1.91641702357	0.7114869412926
Tw1	II	6140001	6150000	-3.0989670665365	9524	0	1.6459285590087	0.53112166850107
Hw3	II	6140001	6150000	-3.1440791719957	9524	0	2.0964590352795	0.6667958790455
Hw1	II	6140001	6150000	-2.0326377622833	9524	0.29371980676329	1.3652038299996	0.5271396818057
HC	II	6140001	6150000	-1.7265283283503	9524	0.44389233954451	1.4527188644514	0.5843092802716
Hw2	II	6140001	6150000	-4.0098351127052	9524	0	1.7674288118951	0.44077343886161
Af	II	6140001	6150000	-0.24672364664762	9523	2.6666666666667	2.8938105936736	0.92064109011566
LAC	II	6140001	6150000	-0.87442599484489	9524	3.2630879322342	5.6574172058485	2.7381725700401
Indo2	II	6140001	6150000	-6.3830087038996	9524	1.3333333333333	3.8181818181818	0.38929110081433
Indo3	II	6140001	6150000	NA	9498	0	4	0
Indo1	II	6140001	6150000	NA	9523	0	5	0
Tw2	II	6140001	6150000	-4.6614187068988	9524	0	2.3140495867769	0.49642603084596
Tw6	II	6140001	6150000	-9.0534129318333	9524	0	1.6363636363636	0.18074549881735
Tw7	II	6140001	6150000	NA	9513	0	5	0
Tw4	II	6140001	6150000	-5.7236826560385	9524	0	2.6277372262774	0.45909904238053
Au	II	6140001	6150000	-3.0947563949304	9524	0.48484848484848	2.3179749375829	0.5923330365315
Mic2	II	6140001	6150000	0.26143697949353	9524	1.6562535522278	1.3958762558539	0.995946697664
Mic1	II	6140001	6150000	-1.7754260039956	9524	0.23188405797101	1.3438034039282	0.62628312498228
Tw5	II	6150001	6160000	-6.5010249482588	9722	0.66666666666667	2.1818181818182	0.23306348263704
Tw3	II	6150001	6160000	-0.52244969592872	9734	0.82496033844527	1.0646761242056	0.4588303670733
Tw1	II	6150001	6160000	-2.8082862981379	9732	0	1.0972857060058	0.39073142461771
Hw3	II	6150001	6160000	-3.2135531650634	9734	0	2.3585164146894	0.73392792760686
Hw1	II	6150001	6160000	-2.1068148037001	9734	0	0.68260191499978	0.32399711346292
HC	II	6150001	6160000	-1.7128176921326	9734	0.55320910973085	1.6602501308016	0.64632740901478
Hw2	II	6150001	6160000	-4.4324143370778	9726	0	3.5348576237902	0.79750162213414
Af	II	6150001	6160000	-1.2653159150063	9734	2.8507936507937	4.5818667733166	1.3680955894041
LAC	II	6150001	6160000	-1.1081869398275	9734	2.8392429319984	6.9050071023863	3.6688432468088
Indo2	II	6150001	6160000	-9.0534129318333	9726	0	1.6363636363636	0.18074549881735
Indo3	II	6150001	6160000	NA	9716	0	10	0
Indo1	II	6150001	6160000	NA	9712	0	4	0
Tw2	II	6150001	6160000	-4.3626095722453	9734	0	1.5426997245179	0.35361856223222
Tw6	II	6150001	6160000	-9.7032904807517	9734	0	3.2727272727273	0.33728015040046
Tw7	II	6150001	6160000	NA	9697	0	6	0
Tw4	II	6150001	6160000	-4.738488466137	9734	0	0.87591240875912	0.1848505942388
Au	II	6150001	6160000	-3.6862971720651	9734	0	1.6556963839878	0.44914891738373
Mic2	II	6150001	6160000	2.3759605842284	9734	4.0458386401874	1.9815564200468	0.8688200611758
Mic1	II	6150001	6160000	-0.49403948278106	9734	1.6083604456275	2.0135650632851	0.82018670932249
Tw5	II	6160001	6170000	-5.7500980626677	8145	1.3333333333333	3.2727272727273	0.33728015040046
Tw3	II	6160001	6170000	-0.98914542391489	8200	0.95937640981515	1.7049914179066	0.7537971566814
Tw1	II	6160001	6170000	-2.8082862981379	8186	0	1.0972857060058	0.39073142461771
Hw3	II	6160001	6170000	-2.4539457746313	8198	0	0.78617213822981	0.32037062365321
Hw1	II	6160001	6170000	-2.3112955838862	8197	0	0.91013588666637	0.39377736582531
HC	II	6160001	6170000	-1.6521332940159	8502	0.2815734989648	1.037656331751	0.45764033418175
Hw2	II	6160001	6170000	-4.235604219843	8202	0	2.4744003366531	0.58419063921531
Af	II	6160001	6170000	-0.16069185759194	8202	2.5026398438163	2.6560794683304	0.95486869598412
LAC	II	6160001	6170000	-1.1352175827012	8708	2.7113030357996	5.9340891089542	2.8389148673033
Indo2	II	6160001	6170000	-5.7500980626677	8188	1.3333333333333	3.2727272727273	0.33728015040046
Indo3	II	6160001	6170000	NA	8180	0	5	0
Indo1	II	6160001	6170000	NA	8182	0	3	0
Tw2	II	6160001	6170000	-4.3626095722453	8176	0	1.5426997245179	0.35361856223222
Tw6	II	6160001	6170000	-8.5187540145537	8514	0	1.0909090909091	0.12805970087238
Tw7	II	6160001	6170000	NA	8138	0	6	0
Tw4	II	6160001	6170000	-5.5966653475733	8167	0	2.1897810218978	0.39126531352233
Au	II	6160001	6170000	-3.6862971720651	8187	0	1.6556963839878	0.44914891738373
Mic2	II	6160001	6170000	1.6422871780421	8713	3.5361908447033	1.7928503453609	1.0615320649466
Mic1	II	6160001	6170000	-1.4488860799041	8198	0.31025140490979	1.1205495174759	0.55925591653119
Tw5	II	6170001	6180000	-5.7500980626677	9341	1.3333333333333	3.2727272727273	0.33728015040046
Tw3	II	6170001	6180000	0.076871533038288	9341	1.099947117927	1.0646761242056	0.4588303670733
Tw1	II	6170001	6180000	-2.8082862981379	9341	0	1.0972857060058	0.39073142461771
Hw3	II	6170001	6180000	-2.671643634972	9341	0	1.0482295176397	0.39235379446509
Hw1	II	6170001	6180000	-1.1715701038443	9341	0.80618190657896	1.8323542008986	0.87589491311904
HC	II	6170001	6180000	-1.3950483697896	9341	0.75859213250518	1.6602501308016	0.64632740901478
Hw2	II	6170001	6180000	-4.3143714356162	9341	0	2.8278860990321	0.65545726445507
Af	II	6170001	6180000	-0.94327070299211	9341	2.0253968253968	2.8938105936736	0.92064109011566
LAC	II	6170001	6180000	-1.4235760227308	9341	2.2109647317978	5.9328438192904	2.6144575548224
Indo2	II	6170001	6180000	-3.845668991939	9341	2.6666666666667	4.3636363636364	0.44126774834931
Indo3	II	6170001	6180000	NA	9341	0	9	0
Indo1	II	6170001	6180000	NA	9337	0	3	0
Tw2	II	6170001	6180000	-4.3626095722453	9341	0	1.5426997245179	0.35361856223222
Tw6	II	6170001	6180000	NA	9341	0	0	0
Tw7	II	6170001	6180000	NA	9325	0	3	0
Tw4	II	6170001	6180000	-5.5966653475733	9341	0	2.1897810218978	0.39126531352233
Au	II	6170001	6180000	-3.6862971720651	9341	0	1.6556963839878	0.44914891738373
Mic2	II	6170001	6180000	2.5289528910046	9341	3.031327967608	1.1930663263021	0.72688647061974
Mic1	II	6170001	6180000	0.83727332861682	9341	2.7322567287785	2.0435256597851	0.82258809095376
Tw5	II	6180001	6190000	-5.1138972171295	9476	2.6666666666667	5.4545454545455	0.5451573759716
Tw3	II	6180001	6190000	-0.42408458258902	9491	1.988365943945	2.3422874732523	0.83455410509524
Tw1	II	6180001	6190000	-2.6465151788349	9491	0.51948051948052	2.4688928385131	0.73659593363481
Hw3	II	6180001	6190000	-3.0610407286202	9482	0	1.8344016558696	0.59927384785123
Hw1	II	6180001	6190000	-2.0042456393756	9491	0.30443974630021	1.8226229320347	0.75748359178542
HC	II	6180001	6190000	-1.5437983651799	9491	0.72521571899363	2.0765778929912	0.87534888265026
Hw2	II	6180001	6190000	-4.5167141301765	9486	0	4.2418291485482	0.93914049600974
Af	II	6180001	6190000	-1.1740790259313	9491	2.0315423138953	3.3795321167488	1.1481252735814
LAC	II	6180001	6190000	-1.2328926184787	9491	3.2796088451823	8.0063186479673	3.8338373771897
Indo2	II	6180001	6190000	-8.0955232342141	9484	0.66666666666667	3.8181818181818	0.38929110081433
Indo3	II	6180001	6190000	NA	9484	0	10	0
Indo1	II	6180001	6190000	NA	9467	0	4	0
Tw2	II	6180001	6190000	-4.7587287759471	9482	0	2.6997245179063	0.56732052718617
Tw6	II	6180001	6190000	-7.3484692283496	9491	0	0.54545454545455	0.07422696190252
Tw7	II	6180001	6190000	NA	9349	0	11	0
Tw4	II	6180001	6190000	-5.4210593838333	9488	0	1.7518248175182	0.32315174829897
Au	II	6180001	6190000	-3.9132967344792	9491	0	2.3179749375829	0.5923330365315
Mic2	II	6180001	6190000	2.492809405966	9491	4.2101395993347	1.7908727504299	0.97049812276655
Mic1	II	6180001	6190000	-0.1299925806881	9491	1.9164802054032	2.0391148356455	0.9433971507698
Tw5	II	6190001	6200000	-8.7825626120267	9377	0.66666666666667	5.4545454545455	0.5451573759716
Tw3	II	6190001	6200000	-0.6985756505248	9377	2.4410364886304	3.1940283726167	1.0778959779384
Tw1	II	6190001	6200000	-3.1028696780917	9377	0.31168831168831	3.017535691516	0.8720467375516
Hw3	II	6190001	6200000	-3.1440791719957	9377	0	2.0964590352795	0.6667958790455
Hw1	II	6190001	6200000	-2.5287653627574	9377	0.29371980676329	2.2753397166659	0.78363138750915
HC	II	6190001	6200000	-1.4584222507511	9377	1.1925465838509	2.4903751962024	0.88988536185805
Hw2	II	6190001	6200000	-4.4778045798843	9354	0	3.8883433861692	0.86835933029254
Af	II	6190001	6200000	-0.18695027065473	9341	4.3109073932603	4.5852865307795	1.4676584128936
LAC	II	6190001	6200000	-0.75397507362874	9377	5.1715187843448	7.8651191912133	3.572532436523
Indo2	II	6190001	6200000	-7.8157959714073	9377	1.3333333333333	6	0.59708143402653
Indo3	II	6190001	6200000	NA	9279	0	12	0
Indo1	II	6190001	6200000	NA	9373	0	6	0
Tw2	II	6190001	6200000	-4.9503977354556	9377	0	3.8567493112948	0.77907867557228
Tw6	II	6190001	6200000	-9.0534129318333	9377	0	1.6363636363636	0.18074549881735
Tw7	II	6190001	6200000	NA	9253	0	11	0
Tw4	II	6190001	6200000	-5.5966653475733	9327	0	2.1897810218978	0.39126531352233
Au	II	6190001	6200000	-4.114050235994	9377	0	3.3113927679755	0.80489847668947
Mic2	II	6190001	6200000	1.5390832801047	9377	4.165909761206	2.3889590881864	1.1545513462395
Mic1	II	6190001	6200000	-0.45996772685606	9377	1.7972240095597	2.264850619725	1.0166509145362
Tw5	II	6200001	6210000	-1.6765579503395	9284	1.3333333333333	1.6363636363636	0.18074549881735
Tw3	II	6200001	6210000	0.21517643203068	9284	1.1634056054997	1.0646761242056	0.4588303670733
Tw1	II	6200001	6210000	-2.0423151015726	9284	0.17316017316017	0.82296427950436	0.31817034787817
Hw3	II	6200001	6210000	-3.0610407286202	9284	0	1.8344016558696	0.59927384785123
Hw1	II	6200001	6210000	-1.3734850791741	9284	0	0.22753397166659	0.16566177173429
HC	II	6200001	6210000	-0.44535632937984	9284	0.26702584992466	0.41632776218957	0.33524147388411
Hw2	II	6200001	6210000	-4.4778045798843	9284	0	3.8883433861692	0.86835933029254
Af	II	6200001	6210000	-0.37802247250875	9284	3.847619047619	4.3407158905105	1.3044114536868
LAC	II	6200001	6210000	-1.4655105237479	9284	1.2307848700635	5.105585142485	2.6439934818838
Indo2	II	6200001	6210000	-0.78012299379106	9284	2	2.1818181818182	0.23306348263704
Indo3	II	6200001	6210000	NA	9255	0	8	0
Indo1	II	6200001	6210000	NA	9277	0	0	0
Tw2	II	6200001	6210000	-3.7241200618287	9284	0	0.77134986225895	0.20712271609207
Tw6	II	6200001	6210000	-9.5621264867292	9284	0	2.7272727272727	0.28521613168972
Tw7	II	6200001	6210000	NA	9243	0	10	0
Tw4	II	6200001	6210000	-3.9056673294247	9284	0	0.43795620437956	0.11213351456742
Au	II	6200001	6210000	-2.296281468963	9284	0	0.33113927679755	0.14420674524151
Mic2	II	6200001	6210000	1.8593551782375	9284	3.5841766207647	1.7890199646131	0.96547269567576
Mic1	II	6200001	6210000	-0.31388828711353	9284	1.5303348334462	1.8121338350938	0.89776845207884
Tw5	II	6210001	6220000	-8.5187540145537	9044	0	1.0909090909091	0.12805970087238
Tw3	II	6210001	6220000	0.63191515088998	9046	1.099947117927	0.85174089936446	0.39278409168223
Tw1	II	6210001	6220000	-2.5865524081442	9046	0	0.82296427950436	0.31817034787817
Hw3	II	6210001	6220000	-2.8338128021353	9046	0	1.3102868970497	0.46237595371944
Hw1	II	6210001	6220000	-0.62392253140696	9046	0.55531082643958	0.91735267980025	0.58026731707261
HC	II	6210001	6220000	-1.0207483439038	9046	0.32958117705226	0.83139029488997	0.49160904431996
Hw2	II	6210001	6220000	-4.1369936384601	9046	0	2.1209145742741	0.51267049447617
Af	II	6210001	6220000	-0.15578389626412	9046	3.2126984126984	3.3761123592859	1.0489784278501
LAC	II	6210001	6220000	-1.677821041842	9046	1.282367895092	5.7953753905022	2.6898026564595
Indo2	II	6210001	6220000	-5.3649854410864	9046	0.66666666666667	1.6363636363636	0.18074549881735
Indo3	II	6210001	6220000	NA	9045	0	5	0
Indo1	II	6210001	6220000	NA	8995	0	2	0
Tw2	II	6210001	6220000	-3.7241200618287	9042	0	0.77134986225895	0.20712271609207
Tw6	II	6210001	6220000	-9.0534129318333	9025	0	1.6363636363636	0.18074549881735
Tw7	II	6210001	6220000	NA	9046	0	4	0
Tw4	II	6210001	6220000	NA	9046	0	0	0
Au	II	6210001	6220000	-2.9221278382155	9032	0	0.66227855359511	0.22664256673984
Mic2	II	6210001	6220000	1.817161286583	9046	1.5148186939726	0.59793123324199	0.50457131543605
Mic1	II	6210001	6220000	0.040278935740453	9046	0.69565217391304	0.68260191499978	0.32399711346292
Tw5	II	6220001	6230000	-6.5010249482588	9288	0.66666666666667	2.1818181818182	0.23306348263704
Tw3	II	6220001	6230000	0.6761927620053	9288	1.3749338974088	1.0646761242056	0.4588303670733
Tw1	II	6220001	6230000	-2.5865524081442	9288	0	0.82296427950436	0.31817034787817
Hw3	II	6220001	6230000	-2.671643634972	9288	0	1.0482295176397	0.39235379446509
Hw1	II	6220001	6230000	-0.78705268383957	9288	0.96850074715867	1.604820229232	0.80848397462934
HC	II	6220001	6230000	-1.5424752001957	9288	0.22525879917184	0.83012506540081	0.39214002672602
Hw2	II	6220001	6230000	-4.0098351127052	9282	0	1.7674288118951	0.44077343886161
Af	II	6220001	6230000	1.0753461909268	9288	2.8150072150072	2.0191954564405	0.74005168315223
LAC	II	6220001	6230000	-1.3408044089219	9288	2.2341927286415	6.2146997269675	2.9687454574577
Indo2	II	6220001	6230000	-4.8873090932171	9254	1.3333333333333	2.7272727272727	0.28521613168972
Indo3	II	6220001	6230000	NA	9263	0	3	0
Indo1	II	6220001	6230000	NA	9243	0	0	0
Tw2	II	6220001	6230000	-4.3626095722453	9288	0	1.5426997245179	0.35361856223222
Tw6	II	6220001	6230000	NA	9287	0	0	0
Tw7	II	6220001	6230000	NA	9252	0	2	0
Tw4	II	6220001	6230000	NA	9288	0	0	0
Au	II	6220001	6230000	-3.2803078210753	9267	0	0.99341783039266	0.30284286859
Mic2	II	6220001	6230000	2.0150993914546	9288	2.6918994968958	1.1949191121189	0.74288166187984
Mic1	II	6220001	6230000	0.56738877367105	9288	2.0405918494493	1.5908088751538	0.79272448657265
Tw5	II	6230001	6240000	-5.1138972171295	9392	2.6666666666667	5.4545454545455	0.5451573759716
Tw3	II	6230001	6240000	0.4468913387839	9392	2.4748810153358	2.1293522484112	0.77318295732675
Tw1	II	6230001	6240000	-3.2001022861128	9392	0	1.9202499855102	0.6000589399418
Hw3	II	6230001	6240000	-3.2135531650634	9392	0	2.3585164146894	0.73392792760686
Hw1	II	6230001	6240000	-2.2423313099139	9392	0.43285024154589	2.0478057449993	0.72021270733426
HC	II	6230001	6240000	-1.7777606498299	9392	0.60952380952381	1.8677813971518	0.70777671209475
Hw2	II	6230001	6240000	-4.5167141301765	9392	0	4.2418291485482	0.93914049600974
Af	II	6230001	6240000	-1.1868227240544	9392	3.1238095238095	4.8230176561227	1.4317286801759
LAC	II	6230001	6240000	-0.95599661006563	9392	3.6459662246216	6.6232130420388	3.1142859567387
Indo2	II	6230001	6240000	-4.4661691265185	9392	3.3333333333333	6	0.59708143402653
Indo3	II	6230001	6240000	NA	9366	0	10	0
Indo1	II	6230001	6240000	NA	9392	0	3	0
Tw2	II	6230001	6240000	-4.2936775218262	9392	0.42857142857143	3.4710743801653	0.70860071258911
Tw6	II	6230001	6240000	-9.8080377645286	9392	0	3.8181818181818	0.38929110081433
Tw7	II	6230001	6240000	NA	9330	0	10	0
Tw4	II	6230001	6240000	-3.9056673294247	9392	0	0.43795620437956	0.11213351456742
Au	II	6230001	6240000	-4.0590523205364	9392	0	2.980253491178	0.73422396555464
Mic2	II	6230001	6240000	1.0251669545652	9392	3.0324650620434	1.9861732368887	1.0206062734421
Mic1	II	6230001	6240000	-0.48022442687754	9392	2.5371654682647	3.1668485681525	1.3112267195195
Tw5	II	6240001	6250000	-9.5621264867292	9328	0	2.7272727272727	0.28521613168972
Tw3	II	6240001	6250000	-0.19617980799549	9328	1.776837652036	1.91641702357	0.7114869412926
Tw1	II	6240001	6250000	-2.4021175350138	9328	0.58874458874459	2.1945714120116	0.66850468383006
Hw3	II	6240001	6250000	-2.8338128021353	9328	0	1.3102868970497	0.46237595371944
Hw1	II	6240001	6250000	-2.4668228740595	9328	0	1.137669858333	0.46118830431501
HC	II	6240001	6250000	-1.6301500887872	9328	0.50020703933747	1.4527188644514	0.5843092802716
Hw2	II	6240001	6250000	-4.1369936384601	9328	0	2.1209145742741	0.51267049447617
Af	II	6240001	6250000	-0.34337901013865	9328	2.1396825396825	2.4115088280614	0.79162173677729
LAC	II	6240001	6250000	-0.97467610505847	9328	2.6171897465309	5.2433979599459	2.6944419790177
Indo2	II	6240001	6250000	-7.7266942717097	9328	0.66666666666667	3.2727272727273	0.33728015040046
Indo3	II	6240001	6250000	NA	9328	0	6	0
Indo1	II	6240001	6250000	NA	9268	0	3	0
Tw2	II	6240001	6250000	-4.6614187068988	9328	0	2.3140495867769	0.49642603084596
Tw6	II	6240001	6250000	-9.5621264867292	9328	0	2.7272727272727	0.28521613168972
Tw7	II	6240001	6250000	NA	9326	0	5	0
Tw4	II	6240001	6250000	-3.9056673294247	9328	0	0.43795620437956	0.11213351456742
Au	II	6240001	6250000	-3.6862971720651	9328	0	1.6556963839878	0.44914891738373
Mic2	II	6240001	6250000	1.6883506032149	9328	3.031327967608	1.5891953612698	0.85416654786756
Mic1	II	6240001	6250000	-0.89230774488357	9328	0.77401952085182	1.3523635743567	0.64814415970397
Tw5	II	6250001	6260000	-9.9531275587847	9375	0	4.9090909090909	0.49322093785065
Tw3	II	6250001	6260000	-0.018544348602818	9375	2.3268112109995	2.3422874732523	0.83455410509524
Tw1	II	6250001	6260000	-3.4101651000028	9375	0	2.7432142650145	0.80442271402409
Hw3	II	6250001	6260000	-2.8446215294297	9375	0.27076923076923	2.3585164146894	0.73392792760686
Hw1	II	6250001	6260000	-2.2282098176113	9375	0.30443974630021	2.2776908753679	0.88557689382367
HC	II	6250001	6260000	-1.8333583358434	9375	0.66583850931677	2.075312663502	0.76879359949937
Hw2	II	6250001	6260000	-4.5167141301765	9375	0	4.2418291485482	0.93914049600974
Af	II	6250001	6260000	-1.3661224199954	9375	2.5587301587302	4.3407158905105	1.3044114536868
LAC	II	6250001	6260000	-0.49941584704689	9375	4.4971468971213	5.9333292529984	2.8757244375993
Indo2	II	6250001	6260000	-8.7825626120267	9375	0.66666666666667	5.4545454545455	0.5451573759716
Indo3	II	6250001	6260000	NA	9374	0	14	0
Indo1	II	6250001	6260000	NA	9375	0	0	0
Tw2	II	6250001	6260000	-4.8984912356108	9375	0	3.4710743801653	0.70860071258911
Tw6	II	6250001	6260000	-10.048880534667	9375	0	6	0.59708143402653
Tw7	II	6250001	6260000	NA	9374	0	9	0
Tw4	II	6250001	6260000	NA	9375	0	0	0
Au	II	6250001	6260000	-4.114050235994	9375	0	3.3113927679755	0.80489847668947
Mic2	II	6250001	6260000	0.79203830466588	9375	3.5353845143821	2.582314088871	1.2033135517519
Mic1	II	6250001	6260000	-0.68298765788646	9375	2.5312905452036	3.3830489784989	1.2471066255153
Tw5	II	6260001	6270000	-5.7500980626677	9539	1.3333333333333	3.2727272727273	0.33728015040046
Tw3	II	6260001	6270000	-0.33950814204071	9539	1.099947117927	1.2776113490467	0.5232988818818
Tw1	II	6260001	6270000	-3.0989670665365	9539	0	1.6459285590087	0.53112166850107
Hw3	II	6260001	6270000	-2.9599122213492	9539	0	1.5723442764596	0.53121314379483
Hw1	II	6260001	6270000	-1.2279824067896	9539	0.5981595530635	1.3675549887015	0.62655249080442
HC	II	6260001	6270000	-1.8477050630838	9539	0.2815734989648	1.2451875981012	0.52151943423704
Hw2	II	6260001	6270000	-4.1369936384601	9539	0	2.1209145742741	0.51267049447617
Af	II	6260001	6270000	-0.77994977241628	9539	2.7492063492063	3.617263242092	1.1129651210699
LAC	II	6260001	6270000	-1.3673196465797	9539	2.1801433184996	5.7952298891207	2.6439220555807
Indo2	II	6260001	6270000	-9.3614759254927	9539	0	2.1818181818182	0.23306348263704
Indo3	II	6260001	6270000	NA	9534	0	8	0
Indo1	II	6260001	6270000	NA	9526	0	3	0
Tw2	II	6260001	6270000	-4.6614187068988	9539	0	2.3140495867769	0.49642603084596
Tw6	II	6260001	6270000	-9.888863122129	9476	0	4.3636363636364	0.44126774834931
Tw7	II	6260001	6270000	NA	9477	0	8	0
Tw4	II	6260001	6270000	-3.9056673294247	9539	0	0.43795620437956	0.11213351456742
Au	II	6260001	6270000	-3.5170357533006	9539	0	1.3245571071902	0.37661178335965
Mic2	II	6260001	6270000	2.2098156125555	9539	5.5617944285955	2.7784010114238	1.2595591240089
Mic1	II	6260001	6270000	-0.29715309020783	9539	2.6046100759144	2.9365412055943	1.1170374484335
Tw5	II	6270001	6280000	-5.7500980626677	9451	1.3333333333333	3.2727272727273	0.33728015040046
Tw3	II	6270001	6280000	0.74033322646481	9451	1.9249074563723	1.4905465738878	0.58670996648173
Tw1	II	6270001	6280000	-2.8082862981379	9451	0	1.0972857060058	0.39073142461771
Hw3	II	6270001	6280000	-1.6357327041747	9451	0	0.26205737940994	0.16020794763174
Hw1	II	6270001	6280000	-1.7126274972423	9451	0.34782608695652	1.137669858333	0.46118830431501
HC	II	6270001	6280000	-1.6521332940159	9451	0.2815734989648	1.037656331751	0.45764033418175
Hw2	II	6270001	6280000	-4.0098351127052	9451	0	1.7674288118951	0.44077343886161
Af	II	6270001	6280000	-0.014538292124493	9451	2.4	2.4115088280614	0.79162173677729
LAC	II	6270001	6280000	-1.3733948063584	9451	2.3295630896778	5.3804826296221	2.2214439182524
Indo2	II	6270001	6280000	-4.6704941735851	9451	2	3.8181818181818	0.38929110081433
Indo3	II	6270001	6280000	NA	9450	0	5	0
Indo1	II	6270001	6280000	NA	9450	0	1	0
Tw2	II	6270001	6280000	-4.3626095722453	9451	0	1.5426997245179	0.35361856223222
Tw6	II	6270001	6280000	-9.0534129318333	9451	0	1.6363636363636	0.18074549881735
